Datetime,Username,Text,Retweets,Replies,Likes,Quotes,Language,Location,Hashtags
09:10:13 19:02:00,effbot,"85% of the videos on YouTube are not piracy, but are original content.  #eff http://bit.ly/VeD4F",0,0,0,0,en,"Aberdeen, Scotland",['eff']
09:10:13 18:59:34,BumperTunes,"85% of the videos on YouTube are not piracy, but are original content.  #eff",0,0,0,0,en,"Colorado, USA",['eff']
09:10:13 18:56:12,BumperTunes,Record labels have cut deals with You Tube to allow music to be uploaded with videos. YouTube attaches ads so all (except users) make $ #eff,0,0,0,0,en,"Colorado, USA",['eff']
09:10:13 18:52:39,BumperTunes,YouTube wasn't required to build a filtering system but created it anyhow to monitor ad placement and avoid direct financial benefit. #eff,0,0,0,0,en,"Colorado, USA",['eff']
09:10:13 18:46:31,BumperTunes,"""Safe Harbors"" has creaed an environment that encourages innovation.  #eff",0,0,0,0,en,"Colorado, USA",['eff']
09:10:13 18:45:17,BumperTunes,there has been very little litigation involving search engines regarding copyright.  UGC lands squarely within Safe Harbors.#eff,0,0,0,0,en,"Colorado, USA",['eff']
09:10:13 18:43:44,binarybits,RT @joebeone: RT @granick: #EFF defends researchers/bloggers discussing how to put custom OS on TI calculators.  http://eff.org/r.1W,0,0,0,0,en,"Washington, DC",['EFF']
09:10:13 18:43:26,BumperTunes,"ISPs have the broadest set of requirements in being covered under ""Safe Harbors"", and in von Lohmann's opinion this has worked well.  #eff",0,0,0,0,en,"Colorado, USA",['eff']
09:10:13 18:42:07,clarinette02,RT @rcalo: #EFF defends researchers/bloggers discussing how to put custom OSs on Tex.Instruments calculators.  http://eff.org/r.1W,0,0,0,0,en,London,['EFF']
09:10:13 18:39:37,BumperTunes,there is no duty or obligation on the part of an ISP to monitor the activity on their site for copyright infringement.  #eff,0,0,0,0,en,"Colorado, USA",['eff']
09:10:13 18:34:35,BumperTunes,"if you know of copyright infringement but fail to do anything about it, your position weakens with regard to enforcing copyright. #eff",0,0,0,0,en,"Colorado, USA",['eff']
09:10:13 18:33:24,BumperTunes,"As of 2008 Viacom had served YouTube with over 355,000 ""Take Down"" notices.  #eff",0,0,0,0,en,"Colorado, USA",['eff']
09:10:13 18:32:41,BumperTunes,"""Notice and Takedown"" has specific requirements for initiating the takedown of content that is in infringement of copyright. #eff",0,0,0,0,en,"Colorado, USA",['eff']
09:10:13 18:30:10,BumperTunes,"""Safe Harbors"" requires termination of repeat infringers but this isn't well defined.  YouTube interprets this differently than ISPs. #eff",0,0,0,0,en,"Colorado, USA",['eff']
09:10:13 18:26:44,BumperTunes,"""Safe Harbors"" covers four activities: conduit, caching, hosting and linking.  #eff",0,0,0,0,en,"Colorado, USA",['eff']
09:10:13 18:23:47,BumperTunes,"Copyright does not recognize the ""corporate veil"", which makes individuals, including executives, responsible for infringement.  #eff",0,0,0,0,en,"Colorado, USA",['eff']
09:10:13 18:22:18,BumperTunes,"von Lohmann moving to DMCA ""Safe Harbors"" vs. old-hat liability: Direct Infringement and Secondary Liability.  #eff",0,0,0,0,en,"Colorado, USA",['eff']
09:10:13 18:18:01,BumperTunes,encumbering large hardware and software companies with the burden of copyright liability limits innovation in companies of all sizes. #eff,0,0,0,0,en,"Colorado, USA",['eff']
09:10:13 18:15:14,BumperTunes,ISPs are bigger targets than individuals when looking for a culprit in copyright violation.  #eff,0,0,0,0,en,"Colorado, USA",['eff']
09:10:13 18:13:58,BumperTunes,von Lohmann discussing Internet intermediary liability with regard to copyright.  #eff,0,0,0,0,en,"Colorado, USA",['eff']
09:10:13 18:09:28,BumperTunes,"sponsored by the Colorado and Boulder Bar Associations, put on by Silicon Flatirons Center for Law, Technology and Entrepreneurship.  #eff",0,0,0,0,en,"Colorado, USA",['eff']
09:10:13 17:57:05,rcalo,RT @granick: #EFF defends researchers/bloggers discussing how to put custom OSs on Tex.Instruments calculators.  http://eff.org/r.1W,0,0,0,0,en,Seattle,['EFF']
09:10:13 17:54:08,granick,#EFF defends researchers/bloggers discussing how to put custom OSs on Tex.Instruments calculators.  http://eff.org/r.1W,0,0,0,0,en,"San Francisco, CA",['EFF']
09:10:13 15:12:23,effbot,".@knoxgirl75 Meanwhile, http://www.charitywater.org/ chugs along with a fraction of the resources. #EFF #PETA http://bit.ly/tEzVz",0,0,0,0,en,"Aberdeen, Scotland","['EFF', 'PETA']"
09:10:13 15:12:15,effbot,... I should probably have used #SCREW instead of #EFF in talking about #PETA. @eff probably got confused. http://bit.ly/N5oXL,0,0,0,0,en,"Aberdeen, Scotland","['SCREW', 'EFF', 'PETA']"
09:10:13 11:02:10,glengyron,The Net interprets censorship as damage and routes around it -John Gilmore #eff #trafigura scandal,0,0,0,0,en,SIN or SYD or ADL probably,"['eff', 'trafigura']"
09:10:12 23:22:13,JazzeeJEF,@LaBella_Tiff yeah ummm i am on friday! #eff the weather,0,0,0,0,en,✗Marks The Spot,['eff']
09:10:12 22:08:03,EFF_TOSBack,Policy change: GoDaddy Universal Terms Of Service http://is.gd/4fY91 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:10:12 12:51:34,talzy,Make a lovely foil box to protect your privacy.    http://tinyurl.com/shutthebox        #crafts #eff #iphone #paranoia #security #furc #make,0,0,0,0,en,,"['crafts', 'eff', 'iphone', 'paranoia', 'security', 'furc', 'make']"
09:10:11 23:39:45,imgoodnewz,@umeh_zing whats goodie UMEHZING!!....on dat good ole #celeb status can't nobody #eff wit u!,0,0,0,0,en,The Ends. Atlanta. Lagos,"['celeb', 'eff']"
09:10:10 19:34:06,lizhenry,Let me just linkdrop that Legal Guide for Bloggers again. http://www.eff.org/issues/bloggers/legal   #blogalicious09 #eff,0,0,1,0,en,San Francisco,"['blogalicious09', 'eff']"
09:10:10 13:38:11,WryneckStudio,@Xenijardin on Rachel @Maddow Show: Ralph Lauren's Photoshop of Horrors - #BoingBoing http://retwt.me/LCyY #DMCA #1stamendment #eff @eff,0,0,0,0,en,"Washington, DC","['BoingBoing', 'DMCA', '1stamendment', 'eff']"
09:10:10 11:41:14,Antijingoist,"RT @goodiemonster: Telephone Company Is Arm of Government, Feds Admit in Spy Suit | http://is.gd/4aZsD #att #foia #eff #tlot #tvot",0,0,0,0,en,Boston Area,"['att', 'foia', 'eff', 'tlot', 'tvot']"
09:10:10 10:24:14,usefulfor,RT @defconmatt: Moxie Marlinspike has his PayPal account suspended for his presentation at #defcon and #blackhat http://bit.ly/14RQxl #eff,0,0,0,0,en,,"['defcon', 'blackhat', 'eff']"
09:10:10 04:39:10,SubCarrierJohn,"Telephone Company Is Arm of Government, Feds Admit in Spy Suit | http://is.gd/4aZsD #att #foia #eff #tlot #tvot",0,0,0,0,en,SoCal,"['att', 'foia', 'eff', 'tlot', 'tvot']"
09:10:10 01:35:46,verbaldata,"""It's my browser & I'll auto-click if I want to!"" #EFF defends our right to use the #awesome #Firefox add-on #SkipScreen http://bit.ly/FGCfl",0,0,0,0,en,,"['EFF', 'awesome', 'Firefox', 'SkipScreen']"
09:10:09 20:42:16,effbot,"Cohn: #EFF founded on tenet ""architecture is policy""; need to architect privacy into settlement, not bolt on afterw... http://bit.ly/INmYB",0,0,0,0,en,"Aberdeen, Scotland",['EFF']
09:10:09 18:34:32,zendry,"#EFF: bloggers ought to have the same legal protections and privileges as traditional journalists.  Thumbs down for #FTC
http://bit.ly/l3FUO",0,0,0,0,en,Stockholm,"['EFF', 'FTC']"
09:10:09 17:08:06,EFF_TOSBack,Policy change: GoDaddy Domain Name Proxy Agreement http://is.gd/47EwE #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:10:09 12:51:26,defconmatt,RT @defconmatt: Moxie Marlinspike has his PayPal account suspended for his presentation at #defcon and #blackhat http://bit.ly/14RQxl #eff,0,0,0,0,en,/dev/null,"['defcon', 'blackhat', 'eff']"
09:10:09 07:29:32,TyCody,Its scary to think that a group of individuals aka the Gov't control our world and whether we live or die. #eff'dup,0,0,0,0,en,"Los Angeles, CA",['eff']
09:10:09 02:29:37,andrew_strutt,irc.2600.net/ #eff  RT The government just filed an emergency motion to hide documentation of telco immunity lobbying. http://eff.org/r.3N,0,0,0,0,en,"United States, CA, NV, VA, DC.",['eff']
09:10:08 19:17:59,uberguineapig,RT: @queenjess21 RT @SuzzyCmua: now my #beejive is acting up.. #eff the whole BB movement.. #iphone I'm considering... &lt;&lt; yesss! : ),0,0,0,0,en,Worldwide,"['beejive', 'eff', 'iphone']"
09:10:08 19:16:38,Queenjess21,RT @SuzzyCmua: now my #beejive is acting up.. #eff the whole BB movement.. #iphone I'm considering... &lt;&lt; yesss! : ),0,0,0,0,en,"Baton Rouge, Louisiana","['beejive', 'eff', 'iphone']"
09:10:08 19:11:29,SUZZorLose,now my #beejive is acting up.. #eff the whole BB movement.. #iphone I'm considering...,0,0,0,0,en,I'm Famous in Heaven,"['beejive', 'eff', 'iphone']"
09:10:08 19:10:51,andrew_strutt,"Obama, the same agenda but with a different face. #eff #patriotact #fml ruining our country one day/law @ a time.",0,0,0,0,en,"United States, CA, NV, VA, DC.","['eff', 'patriotact', 'fml']"
09:10:08 19:08:03,EFF_TOSBack,Policy change: Comcast Network Management Policy http://is.gd/45tgf #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:10:08 18:08:04,EFF_TOSBack,Policy change: Comcast Network Management Policy http://is.gd/45nRq #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:10:08 17:16:52,Xeus,"(China becoming econ open, US becoming top-down) RT @rmack Is America getting more like China? http://tinyurl.com/y8tjxk3 #patriotact #EFF",0,0,0,0,en,"New Donk City, NY","['patriotact', 'EFF']"
09:10:08 03:49:20,jwilphotos,@THE_LWade u better #eff with those textbooks!!,0,0,0,0,en,Houston,['eff']
09:10:07 22:14:58,WryneckStudio,"It's My Browser, and I'll Auto-Click if I Want To: Why EFF is defending SkipScreen http://eff.org/r.C9 RT @EFF #eff #mediafire #skipscreen",0,0,0,0,en,"Washington, DC","['eff', 'mediafire', 'skipscreen']"
09:10:07 19:08:02,EFF_TOSBack,Policy change: GoDaddy Universal Terms Of Service http://is.gd/439gb #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:10:07 18:39:52,kishcom,Won a bet with our die-hard Apple loving creative director -- made him donate the winnings to EFF.org #eff,0,0,0,0,en,Toronto,['eff']
09:10:07 12:26:51,ziplock581,RT @t3chlaw: t3chlaw Chilling of Security Researchers (Again) – Let’s Fix It! - http://bit.ly/h6Htf #cyber #security #defcon #blackhat #eff,0,0,0,0,en,,"['cyber', 'security', 'defcon', 'blackhat', 'eff']"
09:10:07 11:44:54,schestowitz,"#EFF Defends Protester, Awards Freedom Activists 
http://bit.ly/6xb0z
http://www.eff.org/press/archives/2009/10/05",0,0,0,0,en,North Pole,['EFF']
09:10:07 04:36:23,w3_ninja,RT @t3chlaw t3chlaw Chilling of Security Researchers (Again) – Let’s Fix It! - http://bit.ly/h6Htf #cyber #security #defcon #blackhat #eff,0,0,0,0,en,"San Luis Obispo, CA","['cyber', 'security', 'defcon', 'blackhat', 'eff']"
09:10:07 04:23:44,thedarktangent,RT @t3chlaw: t3chlaw Chilling of Security Researchers (Again) – Let’s Fix It! - http://bit.ly/h6Htf #cyber #security #defcon #blackhat #eff,0,0,0,0,en,Seattle,"['cyber', 'security', 'defcon', 'blackhat', 'eff']"
09:10:07 02:03:31,effbot,@crdsfn1 that's right Eff the #twinkies and while were at it #Eff #favre. As far as I'm concerned he can go into th... http://bit.ly/4eVCZL,0,0,0,0,en,"Aberdeen, Scotland","['twinkies', 'Eff', 'favre']"
09:10:07 02:01:51,gregscherer,@crdsfn1 that's right Eff the #twinkies and while were at it #Eff #favre. As far as I'm concerned he can go into the hall in a #vikings uni,0,0,0,0,en,United States,"['twinkies', 'Eff', 'favre', 'vikings']"
09:10:06 22:23:14,EFF_TOSBack,Policy change: Comcast Subscriber Agreement http://is.gd/41baI #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:10:06 22:23:03,EFF_TOSBack,Policy change: Comcast Acceptable Use Policy http://is.gd/41b9Z #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:10:06 17:46:21,InBonobo,wtf happened to open-#gov?!? #fbi harasses programmer 4 publishing suppsdly #open #court rec's http://j.mp/3GnjmV #oss #free #freedom #eff,0,0,0,0,en,"Toronto, Canada","['gov', 'fbi', 'open', 'court', 'oss', 'free', 'freedom', 'eff']"
09:10:06 01:53:10,sswayze,Roll back PATRIOT ACT abuses & repeal telecom immunity http://short.to/slyd #illegaltaps #Bushera #EFF #ATnT #iPhones #itsjustapieceofpaper,0,0,0,0,en,Toronto,"['illegaltaps', 'Bushera', 'EFF', 'ATnT', 'iPhones', 'itsjustapieceofpaper']"
09:10:06 01:13:31,SubCarrierJohn,"RT @curtissthompson: Man Arrested 4 Twittering Goes 2 Court, #EFF Has The Documents http://su.pr/2z3QQJ #eff #aclu #tlot #tcot #tvot #g20",0,0,0,0,en,SoCal,"['EFF', 'eff', 'aclu', 'tlot', 'tcot', 'tvot', 'g20']"
09:10:05 12:51:42,effbot,already???? #eff http://bit.ly/lqrew,0,0,0,0,en,"Aberdeen, Scotland",['eff']
09:10:05 02:16:17,vagnor,Wtf how the hell did I fall back to sleep there is nothing to do but sleep here #fml #smh #eff #bah #boredashell,0,0,0,0,en,"Vagnor Manor, Vagnorville","['fml', 'smh', 'eff', 'bah', 'boredashell']"
09:10:05 02:08:48,JazzeeJEF,"#eff this homework and readings!!!

OK Just had to release that....Carry on!",0,0,0,0,en,✗Marks The Spot,['eff']
09:10:04 18:11:26,MKopriva,"What the #EFF yo I'm submitting my resume to be coach tomorrow, no lie, what the hell",0,0,0,0,en,USA,['EFF']
09:10:04 17:55:28,durtymo,SON!! THAT'S IT..IM DONE!!! DONE & DONE!!! #EFF-U-REDSKINS,0,0,0,0,en,DC,['EFF']
09:10:04 17:46:20,Aggie_CEO,lol what?? RT @gogetta2u: #eff a damn new england!! They cheaters like shyt!!,0,0,0,0,en,Victorian London,['eff']
09:10:04 13:21:42,schestowitz,"#Microsoft Spreads #IntellectualMonopoly Law in #Europe and Arab States; #EFF Takes on #Acacia

http://ping.fm/ZADw2",0,0,0,0,en,North Pole,"['Microsoft', 'IntellectualMonopoly', 'Europe', 'EFF', 'Acacia']"
09:10:04 00:20:56,purplekisses212,@zoeboifresh They say the same thing about me cause I curse so #eff much & I don't give an #eff.. lol.. Did u block that person yet?,0,0,0,0,en,NYC ,"['eff', 'eff']"
09:10:03 20:29:59,steffaloo,"photo saturday: breaking & entering, looks like its not in the cards..damn everything. I would commit crimes to get in  to this place. #eff",0,0,0,0,en,,['eff']
09:10:03 19:48:59,schestowitz,"#Google Sued, #EFF Goes Against the #Acacia #PatentTroll
http://bit.ly/4GBoLb
http://bit.ly/adzmt #swpat",0,0,0,0,en,North Pole,"['Google', 'EFF', 'Acacia', 'PatentTroll', 'swpat']"
09:10:03 05:18:31,JSmood,#EFF @hez2fresh @JNICE_ @JNimbs @jsmood @kaliforniakidd @keyzdahustla @LilCutty @mr_boi1da @MuzikJonesDrew @NYC_KiD @rebel2society,0,0,0,0,qme,from Trinidad ✈ now Las Vegas,['EFF']
09:10:02 22:31:33,ronn1elewis,#EFF @hez2fresh @JNICE_ @JNimbs @jsmood @kaliforniakidd @keyzdahustla @LilCutty @mr_boi1da @MuzikJonesDrew @NYC_KiD @rebel2society,0,0,0,0,qme,In a City Near you,['EFF']
09:10:02 22:03:03,effbot,RT @pootersmom: RT@LauraLME SALUTE &Thank U! #EFF @TrendRovheir @symplycarma @pootersmom @KrissyKris725 @djcapo... http://bit.ly/SIFzl,0,0,0,0,en,"Aberdeen, Scotland",['EFF']
09:10:02 22:00:50,Ebonieshia,RT @pootersmom: RT@LauraLME SALUTE &Thank U! #EFF @TrendRovheir @symplycarma @pootersmom @KrissyKris725 @djcapone @ChynaDoll_LIBRA @sourdrip,0,0,0,0,en,"San Diego, Ca/Phx AZ",['EFF']
09:10:02 19:31:59,pootersmom,RT@LauraLME SALUTE &Thank U! #EFF @TrendRovheir @symplycarma @pootersmom @KrissyKris725 @djcapone @ChynaDoll_LIBRA @sourdrippin @Ebonieshia,0,0,0,0,en,Los Angeles Ca.,['EFF']
09:10:02 18:35:55,JGuillmatic,@EXcusMEMrWest #eff u nigga! LOL!!!!!!!!,0,0,0,0,en,United States,['eff']
09:10:02 16:40:53,_dBoi,#EFF SLOW DRIVERS &gt;:^(,0,0,0,0,en,Texas,['EFF']
09:10:02 15:38:28,MKopriva,Why the #EFF am I still working on homework! What was I thinking? I get so easily distracted!,0,0,0,0,en,USA,['EFF']
09:10:02 15:26:01,SUZZorLose,Good Morning LA!!!! Feels like I been sleeping forever! & its 8:30am?! Really?! This timing shit got me all #eff'd.. !,0,0,0,0,en,I'm Famous in Heaven,['eff']
09:10:02 13:24:57,iAmKingPhil513,@edthesportsfan #EFF other business! Jk jk..,0,0,0,0,en,"Cincinnati, OH",['EFF']
09:10:02 08:09:53,JaeFlip,RT @DB0Y52: #db0y9 #eff @zillaman @starchyarch @traeabn @tommielou @therealyungredd @scooby_gritboys @gu_heffner @tyrese4real @niqgritboys,0,0,0,0,qme,"Dayton, OH","['db0y9', 'eff']"
09:10:02 07:31:52,symplycarma,RT @LauraLME: SALUTE &Thank U! #EFF @TrendRovheir @symplycarma @pootersmom @KrissyKris725 @djcapone @ChynaDoll_LIBRA @sourdrippin @Eboni ...,0,0,0,0,en,Cali,['EFF']
09:10:02 07:24:18,MeeksSSQUAD,RT @f2dclothing: RT @TrendRovheir: #EFF @ANOT3S @BKnockin408SJ @Benitez63035 @Carlos_cincouno @Chicagospears @ChizzyDot @dat_crush @Debo ...,0,0,0,0,und,Birmingham UK / International https://www.facebook.com/OfficialMeeks,['EFF']
09:10:02 07:24:09,MeeksSSQUAD,RT @f2dclothing: RT @hez2fresh: #EFF @hez2fresh @BKnockin408SJ @Benitez63035 @Carlos_cincouno @Chicagospears @ChizzyDot @DebonAiRBeats @ ...,0,0,0,0,und,Birmingham UK / International https://www.facebook.com/OfficialMeeks,['EFF']
09:10:02 07:08:23,EFF_TOSBack,Policy change: Verizon Online Terms Of Service http://is.gd/3RHpV #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:10:02 07:08:13,EFF_TOSBack,Policy change: GoDaddy Universal Terms Of Service http://is.gd/3RHoi #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:10:02 07:08:02,EFF_TOSBack,Policy change: GoDaddy Privacy Policy http://is.gd/3RHmN #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:10:02 07:06:24,F2Dclothing,RT @TrendRovheir: #EFF @ANOT3S @BKnockin408SJ @Benitez63035 @Carlos_cincouno @Chicagospears @ChizzyDot @dat_crush @DebonAiRBeats @f2dclo ...,0,0,0,0,und,"BIRMINGHAM, UNITED KINGDOM",['EFF']
09:10:02 07:06:18,F2Dclothing,RT @hez2fresh: #EFF @hez2fresh @BKnockin408SJ @Benitez63035 @Carlos_cincouno @Chicagospears @ChizzyDot @DebonAiRBeats @f2dclothing @foll ...,0,0,0,0,und,"BIRMINGHAM, UNITED KINGDOM",['EFF']
09:10:02 07:04:32,LauraLME,SALUTE &Thank U! #EFF @TrendRovheir @symplycarma @pootersmom @KrissyKris725 @djcapone @ChynaDoll_LIBRA @sourdrippin @Ebonieshia @Onedeep23,0,0,0,0,en,northern hemisphere,['EFF']
09:10:02 06:55:31,YummyMimii,RT @TrendRovheir: #EFF ayo follow @iAm_MiMii she's fuccin awesome & I want her to get 500+ followers &lt;- thanks hunn =],0,0,0,0,en,Los Angeles ,['EFF']
09:10:02 06:42:09,effbot,RT @hez2fresh: #EFF @FaMiZ1 @FresH_J @freshnesBD @GeeQJU @HeartBreakMJ @HUSTLEFAMJAYLEE  @ilY_SiNCERE @indeedimcazh... http://bit.ly/1a016z,0,0,0,0,und,"Aberdeen, Scotland",['EFF']
09:10:02 06:41:29,DboiThaProducer,RT @hez2fresh: #EFF @FaMiZ1 @FresH_J @freshnesBD @GeeQJU @HeartBreakMJ @HUSTLEFAMJAYLEE  @ilY_SiNCERE @indeedimcazhh @iNiKEx18 @hez2fresh,0,0,0,0,qme,Fairfield California USA ,['EFF']
09:10:02 06:12:49,ronn1elewis,#EFF @hez2fresh @JNICE_ @JNimbs @jsmood @kaliforniakidd @keyzdahustla @LilCutty @mr_boi1da @MuzikJonesDrew @NYC_KiD @rebel2society,0,0,0,0,qme,In a City Near you,['EFF']
09:10:02 06:11:57,ronn1elewis,#EFF @FaMiZ1 @FresH_J @freshnesBD @GeeQJU @HeartBreakMJ @HUSTLEFAMJAYLEE @iitzfresh @ilY_SiNCERE @indeedimcazhh @iNiKEx18 @hez2fresh RT PLZ,0,0,0,0,en,In a City Near you,['EFF']
09:10:02 06:11:07,ronn1elewis,#EFF @hez2fresh @BKnockin408SJ @Benitez63035 @Carlos_cincouno @Chicagospears @ChizzyDot @DebonAiRBeats @f2dclothing @followrichdolla RT plz,0,0,0,0,en,In a City Near you,['EFF']
09:10:02 06:05:23,ronn1elewis,#eff @ hez2fresh @SiimplyTea @trayLA86 @XXMRGREENXX @picxtureperfect @SheaJustMe RT plz,0,0,0,0,en,In a City Near you,['eff']
09:10:02 06:02:56,ronn1elewis,#eff @hez2fresh@infalliblejaz @kamishade @KaronALynn @KattyLenoir88 @loTTiejusDGAF @msprettyj @trendrovheir,0,0,0,0,und,In a City Near you,['eff']
09:10:02 06:00:54,ronn1elewis,#eff @hez2fresh @Diamond_Raijean @FindinMeInAZ @Freddddy @hez2fresh @imFLYandUnot RT pls,0,0,0,0,en,In a City Near you,['eff']
09:10:02 05:59:33,ronn1elewis,#eff @hez2fresh@4reshkid @badassyella @Brooke_jean @bstarzzup @CuPCaKeSxNxKiX,0,0,0,0,und,In a City Near you,['eff']
09:10:02 05:52:31,StoriTaylor,RT @TrendRovheir: #EFF @symplycarma @pootersmom: SO2 @KrissyKris725 @djcapone @ChynaDoll_LIBRA @sourdrippin @Ebonieshia @LauraLME @Dj_Skinny,0,0,0,0,und,"Fresno CA, USA",['EFF']
09:10:02 05:52:13,symplycarma,RT @TrendRovheir: #EFF @symplycarma @pootersmom: SO2 @KrissyKris725 @djcapone @ChynaDoll_LIBRA @sourdrippin @Ebonieshia @LauraLME @Dj_Skinny,0,0,0,0,und,Cali,['EFF']
09:10:02 05:51:18,ronn1elewis,RT@trendRovheir #EFF @hez2fresh @symplycarma @pootersmom: SO2 @KrissyKris725 @djcapone @ChynaDoll_LIBRA @sourdrippin @Ebonieshia @LauraLME,0,0,0,0,es,In a City Near you,['EFF']
09:10:02 05:50:22,ronn1elewis,RT TrendRovheir #EFF@hez2fresh @Pepamint83 @chelekell @meeshsparks @frogtexx @arianamarie @TrendRovheir @kydreger @EmPerez @usnoozin,0,0,0,0,fr,In a City Near you,['EFF']
09:09:30 17:00:44,Schmuiii,RT @heiseonline US-Senatoren wollen Straffreiheit für NSA-Lauschunterstützer aufheben http://bit.ly/9WA9F GO #EFF GO!!!,0,0,0,0,de,Schmu Islands,['EFF']
09:09:30 13:43:43,mrscurvy,RT @JazzeeJEF: I have my heater today! #eff That!!*smart girl..I need to be that smart lol..I'm cold...,0,0,0,0,en,"40.754536,-73.985183",['eff']
09:09:30 13:37:39,She_Is_MsMari,Me 2 Jazz!  http://twitpic.com/jpnpj RT @JazzeeJEF: I have my heater today! #eff That!!,0,0,0,0,en,"NYC, Jersey ! Brick City! ",['eff']
09:09:30 13:36:00,effbot,I have my heater today! #eff That!! http://bit.ly/18AWfj,0,0,0,0,en,"Aberdeen, Scotland",['eff']
