Text,Datetime,Location,Hashtags
voter sentiment kzn swinging ifp direction elephants getting ready govern 2019 anc state paralysis dysfunction irreversible internecine conflict zuma fired ifp electoral victory almost guaranteed,18:01:20 04:55:39,South Africa,"['IFP', 'ANC']"
zulu smalema da question da begin canvas either replace mmusimaimane much time 2019elections da like anc ifp grapple leadership problems party could increase footprint,18:01:06 14:31:54,South Africa,"['DA', 'MmusiMaimane', '2019Elections', 'DA', 'ANC', 'IFP']"
think disband abaqulusi region wonder people vryheid voted ifp continue member proudly telling people fuck damn shame arrogancelevel1000,17:12:31 05:25:16,South Africa,"['IFP', 'ArroganceLevel1000']"
vote ifp mhlazana kwakhula lendlovu encane democracy,17:12:22 07:05:33,Johannesburg,"['IFP', 'democracy']"
south africans prepare vote another political party anc never change dont expect zuma recalledbecause magashule duarte top sixwe deep trouble hereeff da udm ifp,17:12:18 17:43:02,"Johannesburg, South Africa.🌏","['EFF', 'DA', 'UDM', 'IFP']"
ifp beats anc kzn byelection,17:12:01 08:47:39,South Africa,"['IFP', 'ANC']"
good wednesday anc lost election ifp kzn could lose metsimaholo eff coalition fs people spoken,17:11:30 09:17:13,South Africa,"['ANC', 'IFP', 'Metsimaholo', 'EFF']"
byelections overnight free state e cape kzn point clear voter swings variety opposition parties including eff udm ifp expense anc mention solid showing sacp,17:11:30 04:57:15,"Cape Town, South Africa","['SouthAfrica', 'EFF', 'UDM', 'IFP', 'ANC', 'SACP']"
press well done vote cos im tired ancs stealing das moaning effs jokes ifps wars every political party talks marches sings dances throws poo current lives conditions matter folks turning comedy,17:11:27 14:31:43,"Johannesburg, South Africa","['Anc', 'DA', 'Eff', 'IFP']"
mugaberesigns man never dictator party every elections party always chose lead like buthelezi asked ifp lead 30 years zanupf kept voted anc please learn,17:11:21 19:48:27,"Polokwane, South Africa","['MugabeResigns', 'Buthelezi', 'IFP', 'ZanuPF', 'ANC']"
vdmerwe face ifp twitter never embarrass vote ifp always point,17:11:03 09:22:34,South Africa,['IFP']
odingas pull frm kenyas election rerun like ifps threat stay sas 1994 poll odinga capitulate last minute,17:10:10 14:56:45,South Africa,"['Odinga', 'Kenya', 'election', 'IFP', 'SA']"
poll knowing funds political party affect vote partyfunding anc da eff ifp nfp,17:10:03 06:10:23,South Africa,"['partyfunding', 'ANC', 'DA', 'EFF', 'IFP', 'nfp']"
singh early election risky agree ifp one,17:09:06 14:20:05,South Africa,"['Singh', 'IFP']"
singh early election risky agree ifp one,17:09:05 20:22:42,South Africa,"['Singh', 'IFP']"
motion singh ifp afraid elections lets rush,17:09:05 15:32:00,"Cape Town, South Africa","['Motion', 'IFP']"
zuma anc never united party mashele kzn anc losing votes ifp,17:08:14 07:57:54,"Johannesburg, South Africa","['ANC', 'IFP']"
noted love vote remain ifp,17:06:19 12:51:08,"Durban, South Africa",['IFP']
ifp elections 1994 mangosuthu buthelezi would still president south africa,17:06:19 08:11:27,South Africa,['IFP']
anc dying da self destructing ff parties score come election2019 ifp eff ffp,17:06:13 10:17:15,"Johannesburg, South Africa","['Election2019', 'IFP', 'EFF', 'FFP']"
must read anc ifp wrap campaigns ahead pongola byelection read gtgt,17:06:13 08:45:06,South Africa,"['ANC', 'IFP', 'Pongola']"
water tanks removed nquthu ifps victory byelections ifp accuses anc anc denies allegations,17:06:05 17:02:20,South Africa,"['Nquthu', 'IFP', 'ANC']"
read tell us think certainly sounds like anc punishing people nquthu voting ifp,17:06:05 14:31:10,South Africa,"['ANC', 'Nquthu', 'IFP']"
given ifps election success buthelezis visit guptas newsworthy future contact exposed immediately,17:05:30 22:45:09,"Cape Town, South Africa","['IFP', 'Buthelezi', 'Guptas']"
intro story ifp rout anc nquthu voting good share young journos take note,17:05:28 15:48:09,Cape Town,"['IFP', 'ANC']"
kzn people love pfft nkandla voters spoke voted ifp talk low blow zumamustfall,17:05:28 09:33:45,Johannesburg,"['Nkandla', 'IFP', 'zumamustfall']"
indeed ifp got 20 000 votes nquthu,17:05:26 13:28:43,Johannesburg,['IFP']
would think would get servere kicking ifp election noooo reality harry potter difficult,17:05:26 08:55:19,South Africa,['IFP']
join 21h00 days top stories ifp nquthubyelections zuma lynnebrown eskom bathabiledlamini sassa,17:05:25 18:57:38,"Johannesburg, South Africa","['IFP', 'NquthuByElections', 'Zuma', 'LynneBrown', 'Eskom', 'BathabileDlamini', 'SASSA']"
ifp takes back nquthu municipality ifp nquthubyelections victory,17:05:25 14:55:05,South Africa,"['IFP', 'NquthuByElections', 'Victory']"
nquthubyelections distance nquthu nkandla 53km abantu abaseduze naye bayakhuluma asilaleleni satafrika congrats ifp,17:05:25 14:34:55,"Sebokeng, South Africa","['NquthuByElections', 'nquthu', 'nkandla', 'IFP']"
remember cic said dont vote rather vote ifp nquthu people spoken malema,17:05:25 12:31:20,South Africa,"['IFP', 'Nquthu', 'Malema']"
watch official inkatha freedom party captured nquthu ifp nquthu nquthubyelections,17:05:25 12:26:09,"East London, South Africa","['IFP', 'Nquthu', 'NquthuByElections']"
gwala people nquthu saw anc byelections ifp,17:05:25 12:17:37,South Africa,"['Gwala', 'Nquthu', 'ANC', 'byElections', 'IFP']"
congratulations ifp winning nquthubyelections huge loss anc,17:05:25 12:09:53,"Mthatha, South Africa","['IFP', 'NquthuByElections', 'ANC']"
anc hurt nquthu byelection defeat ifp,17:05:25 11:47:52,South Africa,"['ANC', 'Nquthu', 'IFP']"
anc hurt nquthu byelection defeat ifp,17:05:25 11:46:43,South Africa,"['ANC', 'Nquthu', 'IFP']"
nquthu voters accepted food parcels anc vote ifp,17:05:25 11:34:11,South Africa,"['Nquthu', 'ANC', 'IFP']"
ubaba told nquthu residentsdont vote 4 party going anything 4 uyazthey listenedamptheyaccordingly voted 4 ifp txo,17:05:25 11:18:46,"Pretoria, South Africa","['Nquthu', 'IFP']"
ifp celebrates victory nquthu byelections details coming shortly sabcnews,17:05:25 11:04:11,"Durban, South Africa","['IFP', 'Nquthu', 'sabcnews']"
parents siblings voted ifp nquthu,17:05:25 10:56:54,"Johannesburg, South Africa","['ifp', 'Nquthu']"
ifp takes back nquthu municipality ifp nquthubyelections victory,17:05:25 10:23:03,South Africa,"['IFP', 'NquthuByElections', 'Victory']"
nqutu final election result ifp 19 anc 10 first swallow 2019 season,17:05:25 10:10:06,Johannesburg,"['Nqutu', 'IFP', 'ANC']"
air ifp kwazulunatal secretary velenkosini hlabisa line partys byelection victory nquthu dstv 403,17:05:25 10:06:28,South Africa,"['IFP', 'Nquthu', 'DStv']"
thank ifp work nquthu food parcel buy votes anymore amlive,17:05:25 10:05:20,South Africa,"['IFP', 'Nquthu', 'AMLive']"
congratulations ifp winning nquthubyelections wishing nquthu community service delivery less corruption,17:05:25 10:05:20,"Midrand, ZA","['IFP', 'NquthuByElections']"
thwitha nquthu elections results ifp 14 17wards pple ground indeed spoken,17:05:25 09:39:34,"Pretoria, South Africa","['Nquthu', 'IFP']"
ifp wins landslide byelections nquthu municipality kzn results big blow anc lost seats,17:05:25 09:18:52,South Africa,"['IFP', 'Nquthu', 'ANC']"
delusional anc members hope anc resurrected election shattered huge loss anc woza2019 ifp,17:05:25 09:13:36,South Africa,"['ANC', 'ANC', 'WOZA2019', 'IFP']"
opposition parties hide behind happy anc didnt well nquthubyelections also got hiding ifp,17:05:25 09:08:43,"Johannesburg, South Africa","['NquthuByElections', 'IFP']"
congratulations ifp winning nquthu municipal vote sign great things come 2019,17:05:25 07:48:56,"Mpumalanga, South Africa","['IFP', 'nquthu']"
ifp anc accused campaigning bad faith ahead tomorrows byelections nquthu sabcnews,17:05:23 03:22:49,"Durban, South Africa","['IFP', 'ANC', 'sabcnews']"
live stream ifp byelection rally nquthu watch gtgt,17:05:21 09:50:04,South Africa,"['IFP', 'Nquthu']"
ifp hlengwa told captured syllabus anc whip mnguni screamed gupta ruraldevelopment budgetvote2017,17:05:19 10:12:59,Cape Town,"['IFP', 'Hlengwa', 'ANC', 'MNguni', 'Gupta', 'ruraldevelopment', 'BudgetVote2017']"
wow ballot paper ifp joined elections ive never seen,17:04:27 13:40:33, South Africa,['IFP']
motlanthe sure vote anc 2019 eff da ifp,17:04:26 14:50:38,South Africa,"['Motlanthe', 'ANC', 'EFF', 'DA', 'IFP']"
please anc keep zuma dynasty going best election tool opposition ears eff da udm ifp cope acdp et al,17:04:24 09:25:23,South Africa,"['ANC', 'Zuma', 'EFF', 'DA', 'UDM', 'IFP', 'COPE', 'ACDP']"
vdmerwe lol awesome liezl make proud vote ifp,17:04:10 19:07:09,South Africa,['IFP']
buthelezi says next motion confidence futile exercise says doesnt imagine anc mps voting president ifp,17:04:03 14:34:55,"Johannesburg, South Africa",['IFP']
ifp didnt vote legislature motion confidencekwaza,17:02:28 15:24:40,"Soweto, South Africa",['IFP']
yep lied supporters ifp got 56 outright victory last electionshe always lies anyway,16:12:11 13:28:46,South Africa,['IFP']
ifp senses blood read elections2019,16:12:07 11:44:31,South Africa,"['IFP', 'Elections2019']"
zuma waited line vote nkandla voted ifp poorbaba,16:11:30 11:17:28,South Africa,"['Zuma', 'IFP', 'PoorBaba']"
conduct self righteous da mps makes happy dont vote least singh classy ifp,16:11:23 15:03:58,South Africa,['IFP']
read prince mangosuthu buthelezi said noconfidence vote today proud vote always classy vdmerwe ifp,16:11:10 21:10:53,South Africa,"['NoConfidence', 'IFP']"
yeh madodake nyiwas bafethu come 2019 vote currentey pikipiki udm ifp cidp,16:10:15 17:17:13,South Africa,"['UDM', 'IFP', 'CIDP']"
bet response angithi bangishaye ngocurrent nami ngizobashaya ngeyami consequences voting ifp,16:09:07 08:53:36,"Johannesburg, South Africa",['IFP']
metros r controlled da thank u eff ifp 4 ur votes atlist anc stil control metro fm notmywriting,16:08:23 19:39:56,Johannesburg,"['DA', 'EFF', 'IFP', 'ANC', 'not_my_writing']"
ifp mkhuleko hlengwa thanks voters voted party siyabonga electiondebate,16:08:23 12:36:57,"Johannesburg, South Africa","['IFP', 'ElectionDebate']"
ifp refuted allegations split vote mogalecity council resulted anc winning speaker seat,16:08:18 15:11:33,"Johannesburg, South Africa","['IFP', 'MogaleCity', 'ANC']"
ifp keeping agreement da eff vote ifp govern hung municipalities kzn coalitiontalks,16:08:18 14:54:25,"Johannesburg, South Africa","['IFP', 'CoalitionTalks']"
proud vote old man ifp,16:08:17 20:04:48,South Africa,['IFP']
ifps narend singh says ifp decided would vote da eff gauteng kwazulunatal,16:08:17 15:51:05,"Pretoria, South Africa",['IFP']
previous ancnfp coalition voters rejected also dominance anc ifps singh kzn,16:08:17 14:01:46,"Cape Town, South Africa",['IFP']
ifps singh says party talk anc election results showed voters want change kzn,16:08:17 13:59:05,"Cape Town, South Africa",['IFP']
nec decision made ifp vote da eff gauteng kwazulunatal says singh coalitiontalks,16:08:17 13:50:49,"Cape Town, South Africa","['IFP', 'CoalitionTalks']"
ifps singh says party weighed interests support doubling voter base coalitiontalks,16:08:17 13:47:23,"Cape Town, South Africa","['IFP', 'CoalitionTalks']"
eff vote ifp kwazulunatal municipalities,16:08:17 10:48:35,"012, South Africa","['EFF', 'IFP']"
eff vote ifp kzn vote da tshwane,16:08:17 10:37:36,"Midrand, South Africa","['EFF', 'IFP', 'DA', 'Tshwane']"
anclisten stood queue still voted ifp listen people nkandla,16:08:12 10:57:54,"Cape Town, South Africa","['ANCListen', 'IFP', 'Nkandla']"
ifp comeback kid local elections thanks disqualification nfp perhaps biggest win winning nkandla,16:08:07 10:28:24,"East Rand, South Africa","['IFP', 'Nkandla']"
according ifp one less council seat reported hour ago electionresults,16:08:06 18:42:41,South Africa,"['IFP', 'ElectionResults']"
electionresults jhb results far anc 4338 da 3966 eff 1096 ifp 1 47 via,16:08:06 16:49:21,South Africa,"['ElectionResults', 'ANC', 'DA', 'EFF', 'IFP']"
ifp didnt win nkandla localelectionsbut retained ksinda kyehlela,16:08:06 12:40:03,"Soweto,Azania","['IFP', 'Nkandla', 'LocalElections']"
dear ifp u plz myk sure u put 10 etolls 2 zuma house nkandlalets gv taste hs medicinedijafase electionsresults,16:08:06 10:36:30,"Musina, South Africa","['IFP', 'Etolls', 'Zuma', 'Nkandla', 'DijaFase', 'ElectionsResults']"
party gets 2698 nationally rather full retrospect im happy wasnt swayed voteda ifp,16:08:06 09:24:20,South Africa,"['VoteDA', 'IFP']"
anc da eff ifp elections2016,16:08:06 06:47:06,South Africa,"['ANC', 'DA', 'EFF', 'IFP', 'Elections2016']"
things stands msholozi stay ifp area meetings run country da area electionresults,16:08:06 06:40:01,South Africa,"['IFP', 'ElectionResults']"
nkandla zuma ifp buthelezi anc lge2016 electionresults pravingordhan paybackthemoney,16:08:05 17:59:38,"Johannesburg, South Africa","['Nkandla', 'Zuma', 'IFP', 'Buthelezi', 'ANC', 'LGE2016', 'ElectionResults', 'PravinGordhan', 'PayBackTheMoney']"
say mlungus party never rule amazulu tribe electionresults better ifp da,16:08:05 17:00:35,"Eshowe, South Africa","['ElectionResults', 'IFP', 'DA']"
clearly nfp election shenge comeback mkhulu ifp,16:08:05 14:58:30,Johannesburg,['IFP']
electionresults mogalecity coalition da ffplus ifp make block 39 seats versus 38,16:08:05 12:13:46,"Pretoria, South Africa","['ElectionResults', 'MogaleCity', 'FF_Plus', 'IFP']"
social media chill anc elections2016 ifp nkandla,16:08:05 11:47:51,South Africa,"['ANC', 'elections2016', 'IFP', 'Nkandla']"
stress anc lunch yourll take one slice humblepie elections2016 da eff ifp,16:08:05 10:12:43,South Africa,"['ANC', 'humblepie', 'Elections2016', 'DA', 'EFF', 'IFP']"
jacobzuma voted ifp aswell nkandla laughed akanavalo lomfo asinavalo,16:08:05 10:11:12,"Germiston, South Africa","['JacobZuma', 'IFP', 'akanavalo', 'asinavalo']"
elections2016 ifp national organiser albert mncwango talks winning nkandla toerien,16:08:05 09:15:45,South Africa,"['Elections2016', 'IFP', 'Nkandla']"
elections2016 ifp national organiser albert mncwango talks winning nkandla,16:08:05 09:11:49,"Johannesburg, South Africa","['Elections2016', 'IFP', 'Nkandla']"
hehehe amanga someone voted eff waxikiza wabhala ngimsori didwe imibala den voted ifp,16:08:05 06:51:10,"Mbazwane, South Africa","['EFF', 'IFP']"
someone voted eff waxikiza wabhala ngimsori didwe imibala den voted ifp,16:08:05 06:49:12,South Africa,"['EFF', 'IFP']"
ifp bounced back zumas backyard guptas wont capture nkandla anc lost power cleverblacks wont fooled electionresults,16:08:05 04:51:30,"Cape Town, South Africa","['IFP', 'Guptas', 'ANC', 'CleverBlacks', 'ElectionResults']"
kzn ifp said sithembe anc nfp voters vote themnow looking forward real service delivery,16:08:05 04:46:11,"Springs, South Africa","['KZN', 'IFP', 'Sithembe', 'NFP']"
current rate decline voter support anc would fail secure 50 majority 2019 da da eff ifp,16:08:05 00:45:06,South Africa,"['ANC', 'DA', 'EFF', 'IFP']"
msholozi meeting spongebob lawyers ask ifp pay r7m since lost nkandla lge2016 electionresults dololovalo,16:08:04 20:28:59,"Durban,KZN,South Africa","['IFP', 'Nkandla', 'LGE2016', 'ElectionResults', 'dololovalo']"
electionday zuma said magical vote would multiply inside polling station today ifp 5461 nkandla votes,16:08:04 18:32:23,"New York, Johannesburg","['ElectionDay', 'Zuma', 'IFP', 'Nkandla']"
going work zuma moving nkandla buthelezi ifp moving votingday lge2016 electionresults,16:08:04 15:52:55,"Stellenbosch, South Africa","['Zuma', 'Nkandla', 'Buthelezi', 'IFP', 'VotingDay', 'LGE2016', 'ElectionResults']"
ifp gains 958k votes far,16:08:04 15:48:03,South Africa,['IFP']
nkandla municipality ifp im done electionresults,16:08:04 15:43:14,"Cape Town, South Africa","['Nkandla', 'IFP', 'ElectionResults']"
msholozi woke municipality led ifp savotes,16:08:04 15:29:21,"Johannesburg, South Africa","['Msholozi', 'IFP', 'SAvotes']"
twitter reacts ifp winning nkandla elections2016,16:08:04 15:11:09,"London, Cape Town","['IFP', 'Nkandla', 'Elections2016']"
elections2016 mthembu respect ifp also respect us snatched ward president stays,16:08:04 14:38:41,Midrand,"['Elections2016', 'IFP']"
elections2016 mthembu respect ifp also respect us snatched ward president stays,16:08:04 14:38:41,"Boksburg, South Africa","['Elections2016', 'IFP']"
elections2016 mthembu president staying ifp ward good news,16:08:04 14:32:07,Midrand,"['Elections2016', 'IFP']"
elections2016 mthembu president staying ifp ward good news,16:08:04 14:32:07,"Boksburg, South Africa","['Elections2016', 'IFP']"
elections2016 mthembu also says anc able snatch president zumas ward away ifp,16:08:04 14:31:14,Midrand,"['Elections2016', 'ANC', 'Zuma', 'IFP']"
elections2016 mthembu also says anc able snatch president zumas ward away ifp,16:08:04 14:31:14,"Boksburg, South Africa","['Elections2016', 'ANC', 'Zuma', 'IFP']"
bathong ifp last laugh nkandla majority vote kwenzakalani electionresults,16:08:04 13:44:57,South Africa,"['IFP', 'NKANDLA', 'ElectionResults']"
case missed ifp nkandla municipality 56 electionresults lge2016,16:08:04 13:03:35,South Africa,"['IFP', 'Nkandla', 'ElectionResults', 'LGE2016']"
case missed ifp nkandla municipality 56 electionresults lge2016,16:08:04 13:00:31,"Johannesburg, South Africa","['IFP', 'Nkandla', 'ElectionResults', 'LGE2016']"
interesting results ifp takes nkandla da takes beaufortwest electionresults da,16:08:04 12:20:28,South Africa,"['IFP', 'Nkandla', 'DA', 'BeaufortWest', 'ElectionResults']"
electionresults localelections nkandla done dusted well done ifp,16:08:04 12:19:38,South Africa,"['ElectionResults', 'LocalElections', 'Nkandla', 'IFP']"
ifp wins nkandla ward kzn286 election2016,16:08:04 12:16:05,"Clayville, South Africa","['IFP', 'Nkandla', 'Election2016']"
ifp electionresults,16:08:04 12:12:37,"MIDRAND,SOUTH AFRICA","['IFP', 'ElectionResults']"
ifp making come back elections2016,16:08:04 11:17:00,Johannesburg ,"['IFP', 'Elections2016']"
electionresults men house another men owns house nkandla ifp,16:08:04 11:08:20,"Johannesburg, South Africa.","['ElectionResults', 'Nkandla', 'IFP']"
hahahathe ifp done nkandla like 2011well done ifpgud choice nkandla voters,16:08:04 10:43:31,South Africa,['IFP']
ifp nkandla municipality president jacob zuma private home electionresults sabcelections,16:08:04 10:39:04,Johannesburg,"['IFP', 'ElectionResults', 'SABCelections']"
electionresults slap face president anc nkandla revitalizes ifp,16:08:04 10:33:25,"Sandton, South Africa","['ElectionResults', 'ANC', 'Nkandla', 'IFP']"
lge2016 northern kwazulu natal anc nfp alliance doesnt seem stopped voters going back ifp,16:08:04 10:30:39,Johannesburg,"['LGE2016', 'ANC', 'NFP', 'IFP']"
nonsense voted ifp,16:08:04 10:28:07,Johannesburg,['IFP']
campaigned nkandla people came numbers cheer laughed voted ifp,16:08:04 10:26:25,Johannesburg,"['Nkandla', 'IFP']"
ifp wins outright nkandla electionresults,16:08:04 10:22:06,South Africa,"['IFP', 'Nkandla', 'ElectionResults']"
electionresults die ifp het die nkandlamunisipaliteit met 56 gewen,16:08:04 10:21:01,"Johannesburg, South Africa","['ElectionResults', 'IFP', 'Nkandla']"
ifp eon nkandla electionresults,16:08:04 10:12:43,"fourways, South Africa","['IFP', 'ElectionResults']"
hear shange ifp nkandla mayibabo thixo wa ko george goch electionsresults lge2016 electionsresults,16:08:04 10:07:46,"Hammanskraal, South Africa","['IFP', 'Nkandla', 'Mayibabo', 'ElectionsResults', 'LGE2016', 'ElectionsResults']"
talk taught lesson ifps winning nkandla municipality 56 people fed uvalodololo phi electionresults,16:08:04 10:06:45,"Cape Town, South Africa","['IFP', 'Nkandla', 'UvaloDololo', 'ElectionResults']"
kzn providing anc rural headache nfp voters largely ignore party bosses deal anc support ifp lge2016,16:08:04 09:16:07,"Cape Town, South Africa","['ANC', 'ANC', 'IFP', 'lge2016']"
jonga yiyeke idurban ifp electionresults whatyougonnado,16:08:04 08:57:14,South Africa,"['IFP', 'ElectionResults', 'whatyougonnado']"
already 13 votes kzn compared 2011 great see ifp electionresults,16:08:04 08:16:25,South Africa,"['IFP', 'ElectionResults']"
electionresults kzn iec update 955 shows anc leading ifp second da third overall followed effkg,16:08:04 08:07:09,South Africa,"['ElectionResults', 'KZN', 'ANC', 'IFP', 'DA', 'EFF']"
da ahead western cape electionresults 2016localelection anc eff ifp iec,16:08:04 02:28:25,"JHB, South Africa","['DA', 'ElectionResults', '2016LocalElection', 'ANC', 'EFF', 'IFP', 'IEC']"
anc currently enjoying comfortable lead gauteng electionresults 2016localelection da eff ifp,16:08:04 02:24:42,"JHB, South Africa","['ANC', 'ElectionResults', '2016LocalElection', 'DA', 'EFF', 'IFP']"
watch ifp president talk voting today ivoted,16:08:03 11:05:06,South Africa,"['IFP', 'ivoted']"
supernova kids motivate others vote today know parties elections2016 iec eff myanc ourda ifp ffp,16:08:03 07:47:15,South Africa,"['Elections2016', 'IEC', 'EFF', 'myanc', 'our_Da', 'IFP', 'FFp']"
supernova kids motivate others vote today know parties elections2016 iec eff myanc ourda ifp ffp,16:08:03 07:45:19,South Africa,"['Elections2016', 'IEC', 'EFF', 'myanc', 'our_Da', 'IFP', 'FFp']"
supernova readers motivate others vote today know parties elections2016 iec eff myanc ourda ifp ffp,16:08:03 07:44:43,South Africa,"['Elections2016', 'IEC', 'EFF', 'myanc', 'our_Da', 'IFP', 'FFp']"
supernova kids motivate others vote today know parties elections2016 iec eff myanc ourda ifp ffp,16:08:03 07:43:34,South Africa,"['Elections2016', 'IEC', 'EFF', 'myanc', 'our_Da', 'IFP', 'FFp']"
supernova readers motivate others vote today know parties elections2016 iec eff myanc ourda ifp ffp,16:08:03 07:40:32,South Africa,"['Elections2016', 'IEC', 'EFF', 'myanc', 'our_Da', 'IFP', 'FFp']"
supernova readers motivate others vote today know parties elections2016 iec eff myanc ourda ifp ffp,16:08:03 06:21:21,South Africa,"['Elections2016', 'IEC', 'EFF', 'myanc', 'our_Da', 'IFP', 'FFp']"
im letting vote speak govern myvote govern eff anc da ifp copa rest,16:08:02 23:04:17,"West Acres,Nelspruit, RSA 🇿🇦","['MY_VOTE', 'EFF', 'ANC', 'DA', 'IFP', 'COPA']"
ill rather vote ifp throw vote away vote4anc,16:08:02 19:38:05,vereeniging,"['IFP', 'Vote4ANC']"
2016elections colourful quotes read anc da ifp udm eff,16:08:02 15:32:16,South Africa,"['2016elections', 'ANC', 'DA', 'IFP', 'UDM', 'EFF']"
ifp councilor mandlakayise simelane says party retain ward 65 denver hostel localelections,16:08:02 12:07:42,Johannesburg,"['IFP', 'LocalElections']"
electionspreparty tonight parties invited feel free wear go anc da eff cope ifp etc,16:08:02 11:44:17,"Meadowlands, South Africa","['ElectionsPRE_PARTY', 'ANC', 'DA', 'EFF', 'COPE', 'IFP']"
buthelezi hits back ancwl read anc ifp 2016elections,16:08:02 11:03:07,South Africa,"['Buthelezi', 'ANCWL', 'ANC', 'IFP', '2016Elections']"
vote da ifp cdp others please pray lead well,16:08:01 21:36:09,"Pretoria, South Africa","['SouthAfrica', 'IFP', 'pray']"
da ifp cdp others going vote trust elections2016,16:08:01 21:13:48,"Pretoria, South Africa","['IFP', 'We', 'we', 'Elections2016']"
elections2016 costs anc r1billion da r350m ifp r15m r20m eff r10m udm r4m pa free sushi bottle moet,16:08:01 14:28:28,"Pretoria, South Africa","['Elections2016', 'ANC', 'DA', 'IFP', 'EFF', 'UDM', 'PA']"
buthelezi anc taking read ifp elections2016,16:07:31 11:32:30,South Africa,"['Buthelezi', 'ANC', 'IFP', 'Elections2016']"
ifp buthelezi people voted anc years taking streets burning tyres burning schools factories,16:07:30 12:25:46,South Africa,['IFP']
elections politics anc da eff udm ifp zuma promises jobs houses gauteng kzn limpopo westerncape,16:07:30 09:11:09,South Africa,"['elections', 'politics', 'anc', 'da', 'eff', 'udm', 'ifp', 'Zuma', 'promises', 'jobs', 'houses', 'Gauteng', 'KZN', 'Limpopo', 'westernCape']"
knw vote ifp ifp wena nje da mina ke since nfp sure im undecided,16:07:29 10:55:38,"Durban, South Africa","['IFP', 'DA']"
remember 94 sticking ifp box iec ballot paper since didnt want participate elections prior nfp doesnt time,16:07:29 08:56:40,South Africa,"['IFP', 'IEC', 'NFP']"
nfp seeks amendment election timetable cure tardy payment election deposits iec ifp oppose,16:07:29 08:06:53,Pretoria,"['NFP', 'IEC', 'IFP']"
power always wielded weild betterment country elections2016 anc eff da udm ff ifp,16:07:28 10:02:13,South Africa,"['Elections2016', 'ANC', 'eff', 'da', 'udm', 'ff', 'ifp']"
heard odd intimidatory ifp election ad tribalism still much alive,16:07:28 05:26:27,Johannesburg,['IFP']
failed nfpanc coalition sending voters ifp says buthelezi,16:07:25 14:18:51,South Africa,['IFP']
za pony see 230 gbvelections anc da eff ifp udm,16:07:25 11:14:48,South Africa,"['GBVelections', 'ANC', 'DA', 'EFF', 'IFP', 'UDM']"
listen ifp death threats candidates plot force bielections sabcnews amlive,16:07:25 08:14:52,South Africa,"['IFP', 'sabcnews', 'AMLive']"
wise nfp member vote anc space ifp anymore,16:07:24 19:52:17,South Africa,"['NFP', 'ANC', 'IFP']"
vote anc ifp da eff 03august,16:07:24 19:41:22,"Lamontville, South Africa","['ANC', 'IFP', 'DA', 'EFF', '03August']"
ifp leader mangosuthu buthelezi tells supporters accept food parcels offered parties pay votes,16:07:24 12:57:39,South Africa,['IFP']
two ifp members shot dead point blank election campaign kzn,16:07:24 12:37:38,"Centurion, South Africa","['IFP', 'KZN']"
im selling vote 2 da highest bidder localelections business anc eff da ifp etc got registered business wit bee certificate nd tc,16:07:23 14:37:39,Johannesburg,"['localElections', 'business', 'ANC', 'EFF', 'DA', 'IFP']"
anc kekana says nothing attempy ifp discredit ruling party ahead elections zn,16:07:21 14:32:30,South Africa,"['ANC', 'IFP']"
ifp election rally limpopo makhado coming weekend dr mangosuthu buthelezi deliver keynote address,16:07:19 10:15:32,"Johannesburg, South Africa",['IFP']
care us parties pitch lgbti election meeting anc da eff ifp,16:07:18 09:41:00,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP']"
watch sabc election debate johannesburg metro anc da eff ifp,16:07:11 10:01:19,South Africa,"['ANC', 'DA', 'EFF', 'IFP']"
leaders must appeal party supporters tho need debate televised freeforall eff anc da ifp electiondebate,16:07:10 16:38:09,South Africa,"['EFF', 'ANC', 'DA', 'IFP', 'ElectionDebate']"
ifp chap know city manager qualified engineer ur research electiondebate2016,16:07:10 16:22:01,"South Africa, Johannesburg","['IFP', 'Electiondebate2016']"
ifpgauteng buthelezi says nfp supporters welcomed come back home dont forfeit vote ifp,16:07:10 13:03:36,"Johannesburg, South Africa","['IFPGauteng', 'NFP', 'IFP']"
ifp addresses crowds mandeni ifp elections2016,16:07:05 10:44:26,South Africa,"['IFP', 'Elections2016']"
ifp gains momentum northern arears following nfp blow elections2016 mandeni ifp,16:07:05 10:31:17,South Africa,"['Elections2016', 'Mandeni', 'IFP']"
nfp blander surely given ifp something smile coming local government elections forumat8,16:07:05 06:49:37,"Nelspruit,Mpumalanga","['NFP', 'IFP', 'ForumAt8']"
ifp must happy nfp cant take part elections guess ifp win back traditional zululand voters,16:07:04 14:46:59,"Durban, South Africa","['IFP', 'NFP', 'IFP']"
dt voteifptrustus ongoing ifp programme recruiting nfp memberssupport must,16:07:04 07:00:10,"Johannesburg, South Africa","['VoteIFP_TrustUs', 'IFP', 'NFP']"
election battle begins candidates confirmed read elections2016 anc da eff ifp mfp,16:06:30 11:18:40,Pietermaritzburg,"['elections2016', 'ANC', 'DA', 'EFF', 'IFP', 'MFP']"
nfp people could go back ifp vote,16:06:29 17:18:11,"Vosloorus , South Africa","['NFP', 'IFP']"
may nfp leader graciously instruct followers vote another party like da ifp,16:06:29 06:11:23,South Africa,"['NFP', 'IFP']"
ifp members hearing magwaza msibis nfp localelections2016,16:06:29 04:39:12,"Nigel, South Africa","['IFP', 'Magwaza', 'NFP', 'Localelections2016']"
