Text,Datetime,Location,Hashtags
eff malema increased votes 2016by 12million da declined slightly anc declined hugely facts sona2017,17:02:14 10:44:46,"Johannesburg, South Africa","['EFF', 'Malema', 'SONA2017']"
malema strategy gave us 12mn votes 2016 emotion science eff,17:02:14 10:44:24,"Johannesburg, South Africa",['EFF']
eff malema failure anc remove zuma main reason losing votes gauteng gonestm,17:02:14 10:30:05,Midrand,['EFF']
eff malema failure anc remove zuma main reason losing votes gauteng gonestm,17:02:14 10:30:05,South africa,['EFF']
eff anc going lose gp must blame zuma inability deal zuma eating votes malema,17:02:14 10:29:42,"Johannesburg, South Africa",['EFF']
malema says true party respect president jacob zumas election majority president eff,17:02:14 10:12:02,"Johannesburg, South Africa",['EFF']
eff malema says even get majority votes still subjected constitution must compliant,17:02:14 10:11:03,Johannesburg,['EFF']
weve send eff parliament represent us anc send thugs fight eff voted thugs 2 defend no1 tsotsi anc tsotsi,17:02:12 07:41:00,Pretoria,"['EFF', 'Anc']"
mpofu eff vote,17:02:11 08:10:45,Cape town,['eff']
timeline overflows sona2017 eff youd swear elections stream speech free wifi spot data ill reserve lol,17:02:10 10:06:23,"Tzaneen, South Africa","['SONA2017', 'EFF', 'LOL']"
eff promoting violence heading elections 2019 tell people tolerance mps like,17:02:10 05:13:24,UPINGTON,['EFF']
let never said eff take punches justice seriously thinking next vote effda merge,17:02:09 22:35:47,"Johannesburg , South Africa",['EFF']
retweeted lesego madikwe lesego know still going vote eff sona2017 eff,17:02:09 20:48:58,"Mogale City, South Africa","['SONA2017', 'EFF']"
know still going vote eff sona2017 eff,17:02:09 20:32:07,"Randfontein, South Africa","['SONA2017', 'EFF']"
least sum1 enjoying sona2017 getting klaps eff think know voted,17:02:09 19:14:33,"Cape Town, South Africa","['SONA2017', 'EFF']"
voted 4 make leaving hell 4 de anc eff,17:02:09 18:49:09,Johannesburg,['EFF']
sona2017 ive ever made mistakes life voting eff 1 im proud,17:02:09 18:21:34,"Mzantsi, South Africa","['SONA2017', 'EFF']"
people say next coming election sona2017 anc eff da,17:02:09 18:19:15,Pretoria,"['SONA2017', 'ANC', 'eff', 'DA']"
thanks eff fighting us voted guys eff sona2017,17:02:09 18:14:07,"Centurion, South Africa","['EFF', 'SONA2017']"
really gonna vote president eff sona2017,17:02:09 18:09:26,South Africa,"['eff', 'SONA2017']"
shit voted eff deserve parli voices voiceless sona2017,17:02:09 18:08:56,"Stellenbosch, South Africa","['EFF', 'SONA2017']"
parliament sham eff worse atleast listen musi jz think us voters,17:02:09 17:54:13,South africa,['EFF']
sona2017 eff okay mara honest voted jhb,17:02:09 17:39:38,SA,"['SONA2017', 'EFF']"
sona2017 okay eff wat heck never vote,17:02:09 17:39:13,"Krugersdorp, South Africa","['SONA2017', 'eff']"
im voting straight eff,17:02:09 17:09:16,"Hazyview, South Africa",['EFF']
condemneff attacking stick daytime job like counting voters anc share zumaspuppet eff,17:02:06 11:05:56,South Africa,"['CondemnEFF', 'ZumasPuppet', 'EFF']"
mpofu continuing voting thy wl b putting lives dangerwe wanna freeeff,17:02:03 16:49:15,"Randburg, South Africa",['EFF']
people vote eff,17:02:03 09:51:10,"Johannesburg, South Africa",['EFF']
icymi eff get metsimaholo byelections click gtgt,17:02:03 06:00:15,South Africa,"['ICYMI', 'EFF', 'Metsimaholo']"
metsimaholo byelection results mean eff ambitions ruling metsimaholo crashed anc take,17:02:02 17:18:12,South Africa,"['Metsimaholo', 'EFF', 'metsimaholo', 'ANC']"
eff election promises delivered service delivery city joburg region c roodepoort area,17:01:31 17:45:10,South Africa,['EFF']
smalema situation eff camp metsimaholo ward 12 byelections,17:01:31 15:19:17,"Sasolburg, South Africa",['EFF']
metsimaholo initially voting da eff mca understood backing anc,17:01:31 11:18:25,"Hillbrow, Johannesburg","['Metsimaholo', 'DA', 'EFF', 'ANC']"
metsimaholo ward 12 held anc tmoros byelection could see eff sneak power 1st time municipality,17:01:31 10:23:25,"Hillbrow, Johannesburg","['Metsimaholo', 'ANC', 'EFF']"
eff said two weeks august 3 municipal elections volunteers removed dozen fake posters,17:01:31 03:00:34,"Johannesburg, South Africa",['EFF']
eff wc lgby elections 11george candidate lassy eff 1feb 2017,17:01:30 13:35:29,"Cape Town, South Africa",['EFF']
someone anonymously voted wait eff bbnaija really,17:01:30 09:22:41,"Bloemfontein, South Africa","['EFF', 'BBNaija']"
eff say last years elections volunteers removed dozen fake posters different areas,17:01:29 09:30:18,"Johannesburg, South Africa",['EFF']
eff said last years elections volunteers removed dozen fake posters different areas,17:01:28 07:00:20,"Johannesburg, South Africa",['EFF']
im 100 behind da sabcinquiry sagahlaudi muthi neutralised anc mps 5th eff apology looms voting anc,17:01:27 14:38:26,South Africa,"['SABCInquiry', 'EFF']"
goes vote eff come 2019 powerperspective,17:01:26 21:11:32,"South Africa,Pretoria","['EFF', 'powerperspective']"
im expert hence need clarity fighters see people mistake word fighter fight even prospective voters eff,17:01:26 05:02:42,South Africa,['EFF']
amlive think eff vote mkhwebane seen bed da knew,17:01:25 04:33:20,"Tembisa, South Africa","['AMlive', 'EFF', 'Mkhwebane', 'DA']"
looking breaking news ancs paidtwitter one feels eff justified voting da,17:01:24 18:57:34,South Africa,"['paidtwitter', 'EFF']"
fake eff posters elections war room appear actually gone provides evidence,17:01:24 13:03:00,South Africa,['EFF']
eff malema says terrible terrible mistake voting mkhwebane become public protector sabcnews,17:01:23 15:45:58,"Pretoria, South Africa","['EFF', 'SABCNews']"
malema eff pp selected parly comm first nomination selection ampthen vote majority mp eff,17:01:23 15:33:00,"Pietermaritzburg, South Africa",['eff']
shame poor eff playing victim 8 vote surprising many broadcasters bothered covering effplenum,17:01:23 13:48:25,South Africa,"['EFF', 'EFFPlenum']"
eff leader julius malema says terrible terrible mistake voting busisiwe mkhwebane public protector position effpresser,17:01:23 13:17:34,South Africa,"['EFF', 'EFFPresser']"
malema anc buys votes want remove money da money threat money without power eff,17:01:23 12:06:21,"Vredefort, South Africa","['Malema', 'ANC', 'EFF']"
ja eff voted malema says wanted give black child opportunity called embarrassment,17:01:23 11:25:35,"Johannesburg, South Africa",['EFF']
recall correctly da party vote eff,17:01:23 11:23:22,"Cape Town, South Africa",['EFF']
rt eff malema says public protector gupta puppet admits made mistake voting parly,17:01:23 11:21:54,"Johannesburg, South Africa",['EFF']
eff malema says want da vote coz want govern municipality alone,17:01:23 11:21:24,"Soweto, South Africa",['EFF']
eff malema says public protector gupta puppet admits made mistake voting parly,17:01:23 11:21:04,"Johannesburg, South Africa",['EFF']
eff malema says gunning metsimaholo municipality elections,17:01:23 11:19:56,"Soweto, South Africa",['EFF']
rt eff malema didnt vote da jhb tshwane voted anc even cont,17:01:23 11:18:16,"Johannesburg, South Africa",['EFF']
malema message anc money thats winning elections eff,17:01:23 11:15:05,South Africa,['EFF']
eff malema says couldve voted devil says anc money dangerous,17:01:23 11:14:52,"Soweto, South Africa",['EFF']
eff malema says need remove patronage anc anc continues win elections want level playing field,17:01:23 11:14:34,"Johannesburg, South Africa",['EFF']
eff malema anc looting public purse like buying votesstm,17:01:23 11:14:30,Midrand,['EFF']
eff malema anc looting public purse like buying votesstm,17:01:23 11:14:30,South africa,['EFF']
eff malema voting da metros says vote anc done practical,17:01:23 11:13:47,"Soweto, South Africa",['EFF']
eff malemawe voting da voting anc would voted devilstm,17:01:23 11:13:38,Midrand,['EFF']
eff malemawe voting da voting anc would voted devilstm,17:01:23 11:13:38,South africa,['EFF']
malema vote da local government elections voting anc eff,17:01:23 11:13:34,South Africa,['EFF']
malema even devil contesting anc would done voting da elections eff,17:01:23 11:13:27,"Johannesburg, South Africa",['EFF']
eff malema didnt vote da jhb tshwane voted anc even devil contested anc would voted,17:01:23 11:13:13,"Johannesburg, South Africa",['EFF']
eff malema says people claim support palestine vote da friend israel,17:01:23 11:08:01,"Johannesburg, South Africa",['EFF']
radical opposition party eff urges african leaders stop clinging power respect voters gambia africa,17:01:23 10:33:46,South Africa ,"['southafrica', 'EFF', 'African', 'Gambia', 'Africa']"
eff malema says contesting elections remove anc power,17:01:23 10:26:58,"Soweto, South Africa",['EFF']
eff malema says theyll participate ward byelections sole aim removing anc,17:01:23 10:23:26,"Johannesburg, South Africa",['EFF']
means eff supporters voters doomed long limpopo doompastor even get,17:01:22 17:20:26,"Johannesburg, South Africa","['EFF', 'Supporters', 'Voters', 'Doomed', 'Limpopo', 'DoomPastor']"
eff watch shivambu lessons 2016 local gov elections mk,17:01:20 11:41:21,South Africa,['EFF']
eff hosting 3rd plenum looking plans year 2019 national elections,17:01:20 11:23:31,South Africa,['EFF']
bielections ward 11 george western cape eff touch lets go,17:01:14 19:11:53,South Africa,"['Bi', 'EFF']"
mpofu birthday 13th anc limpopo vote number 1 books delivery n services anc number last eff,17:01:12 21:52:29,SOWETO,['EFF']
birthday 13th anc limpopo vote number 1 books delivery services anc number last eff,17:01:12 21:42:44,SOWETO,['EFF']
dear eff voter venezuela leader praises annual inflation rate 290 want south africa,17:01:10 19:12:39,"Umlazi, South Africa","['EFF', 'Venezuela', 'inflation']"
read eff manifesto 2016 lge 2014 national elections,17:01:10 04:03:32,"Ibhayi, South Africa",['EFF']
today ashamed zuma giving free state awards limpopo busy voting no1 anc eff,17:01:08 16:55:18,SOWETO,['EFF']
lol soweto votes supports eff,17:01:08 11:37:29,South Africa,['EFF']
least know voters stand far eff da concerned good clarity,17:01:06 15:17:30,South Africa,"['EFF', 'DA']"
traitor traded eff votes give white ppl da power,17:01:05 21:15:14,South Africa ,['EFF']
get 6 vote eff share shrink stop celebrating da progress boost,17:01:05 05:12:52,"Umlazi, Kzn , South Africa",['EFF']
