Text,Datetime,Location,Hashtags,polarity,subjectivity
wits main dining hall eff pya projectw candidates coming together stand residences letsnotvote keepingstudentsfirst,14:08:26 18:11:54,South Africa  ,"['EFF', 'PYA', 'ProjectW', 'LetsNOTVote', 'KeepingStudentsFirst']",0.16666666666666666,0.3333333333333333
swing vote supporting eff attack zuma support anc eff attack mulder,14:08:26 17:05:55,Pretoria,"['EFF', 'zuma', 'ANC', 'EFF']",0.25,0.25
rt message snobbs model cs house negroes da black voters eff,14:08:26 14:34:40,"Johannesburg, South Africa","['DA', 'EFF']",-0.16666666666666666,0.43333333333333335
media must stop writing cic eff prior elections headlines anc 20yrs freedom must carry,14:08:26 04:24:10,South Africa,['EFF'],0.0,0.0
viva eff vivaivoteeff,14:08:25 20:43:38,Johannesburg,"['Eff', 'IVoteEff']",0.0,0.0
sound choice yes voted eff need opposition actually gets heardsmalema,14:08:25 16:00:36,"South Africa, Johannesburg",['eff'],0.2,0.25
months elections fighters around say asijiki eff,14:08:25 09:58:01,South Africa,"['Asijiki', 'EFF']",0.0,0.0
far post elections fighters around fighters say asijiki eff launch ward02,14:08:25 09:56:18,South Africa,"['Asijiki', 'EFF']",0.1,1.0
far 2014 national elections fighters around say asijiki eff,14:08:25 09:54:29,South Africa,"['Asijiki', 'EFF']",0.1,1.0
3 months elections fighters around country say asijiki eff,14:08:25 09:53:15,South Africa,"['Asijiki', 'EFF']",0.0,0.0
3 months elections fighters say asijiki eff,14:08:25 09:52:01,South Africa,"['Asijiki', 'EFF']",0.0,0.0
oneday eff run wits vote eff src elections,14:08:24 22:40:18,Johannesburg,"['EFF', 'WITS', 'EFF', 'SRC']",0.0,0.0
anc folks like thinks ppl wont vote eff cause,14:08:24 17:09:31,"Johannesburg, South Africa","['ANC', 'EFF']",0.0,0.0
millions people voted eff press settling julius malema taxes,14:08:24 16:48:26,"Johannesburg, South Africa",['EFF'],0.0,0.0
feel shame voted 4 rubbish past redemption voting eff time arnd,14:08:24 13:14:15,"Johannesburg, South Africa",['EFF'],-0.25,0.25
u need thief catch thief pontificating baffonery late done nothing eff serving voters,14:08:24 00:04:56,"Durban, South Africa",['EFF'],-0.3,0.6
elections eff said deal nkandla paybackthemoney smalema,14:08:23 16:17:31,"Pretoria, South Africa","['EFF', 'Nkandla', 'PayBackTheMoney']",0.0,0.0
im starting think vote wasted voting eff theyve done since going parliament kicked,14:08:23 05:23:29,Randfontein,"['EFF', 'Parliament']",-0.1,0.05
prof seepe some1 thief u continue 2put next bank voters must assume responsbility eff anc,14:08:22 20:40:12,"Sandton, South Africa","['eff', 'anc']",0.0,0.0
democracy danger since step foot office regret voted 2009 eff sort,14:08:22 15:46:04,"Pretoria,South Africa",['eff'],0.0,0.0
hijacked parly pple voted 4 put eff hav every rite 2 demand answerspaybackthemoney effthreattodemocracy,14:08:22 13:32:17,"Cape Town, SA","['EFF', 'PayBackTheMoney', 'EFFThreatToDemocracy']",0.0,0.0
question voted anc eff guys still happy,14:08:22 13:11:23,South Africa,"['ANC', 'EFF']",0.8,1.0
long ago prior elections da threat democracy eff threat democracy hayi maan anc kanti,14:08:22 08:21:08,"Port Elizabeth, South Africa","['DA', 'EFF', 'ANC']",-0.025,0.2
4 da 1st demrcy sit back watch vote bringing da house dwn 4 im loving eff keep em feet,14:08:22 08:06:49,"Queenstown, Eastern Cape, SA",['EFF'],0.3,0.475
voted eff hope least regret parliamentary house laughing stock world,14:08:22 07:24:59,"Johannesburg, ZA",['EFF'],-0.3,0.4
anc still thinks eff youth leaguewe r accountable 2themwe accountable 1million voters,14:08:22 06:46:00,"Springs, South Africa","['ANC', 'EFF']",0.0,0.0
yesterdays session parliament feel reassured vote eff wasted aluta continua paybackthemoney,14:08:22 05:54:48,Johannesburg,"['EFF', 'PayBackTheMoney']",-0.2,0.0
im glad never voted eff ppl low brainless hooligans thats parliament shebeen eff,14:08:22 05:53:01,"Durban, South Africa",['EFF'],0.25,0.65
people voted thereif u smart enough sure didnt vote effwe need matured people 2 lead,14:08:22 05:35:41,pretoria,['EFF'],0.2380952380952381,0.6772486772486772
eff undermining intelligence constituency voters want bread butter issues nkandla water bridge wont eat,14:08:22 04:23:31,Cape Town,['EFF'],0.0,0.0
people voted eff nd juju must proud paybackthemoney,14:08:21 20:13:26,"Pretoria, South Africa","['EFF', 'PayBackTheMoney']",0.8,1.0
jz costing anc votes eff da,14:08:21 20:12:53,South Africa,"['JZ', 'ANC', 'EFF', 'DA']",0.0,0.0
paybackthemoney u sum1 owe u amprefuse 2pay ui wont leave till paysdts voted eff smalema zumaquestions,14:08:21 19:02:49,"Springs, South Africa","['paybackthemoney', 'EFF', 'ZumaQuestions']",0.0,0.0
smalema thank u eff 4 carrying voters mandate seriously especially us de youth whove lost faith gvt excuses,14:08:21 18:54:19,South Africa,['EFF'],0.0,1.0
smalema never fellow fighterslook change putting eff paliarmentour votes wasted,14:08:21 18:46:40,"Vanderbijlpark,South Africa",['EFF'],-0.2,0.0
think malema stood election today would draw shitload votes eff paybackthemoney,14:08:21 18:31:51,Pretoria,"['Malema', 'EFF', 'PayBackTheMoney']",0.0,0.0
voted eff sober minds thy exactly expected 2 2 come paybackmoney asijiki,14:08:21 18:25:15,"Valdezia, Limpopo, SA","['EFF', 'PayBackMoney', 'Asijiki']",0.0,0.30000000000000004
want know paybackourmoney eff voted eff ensure accountability smalema,14:08:21 18:13:42,"White River, SA","['PayBackOurMoney', 'EFF']",0.0,0.0
smalema im proud vote really working thank voice oppressed forward eff,14:08:21 18:08:49,South Africa,['EFF'],0.5,0.6
political question eff whether strategy today votecatcher significance time tell effparly,14:08:21 18:02:06,"Cape Town, South Africa","['EFF', 'EFFPARLY']",0.0,0.1
smalema voted eff knew didnt waste voteyou made feel represented leaders asijiki,14:08:21 17:58:16,soweto,"['EFF', 'Asijiki']",-0.2,0.0
saying 16generations actors fired 7million watch titling eff idiots referring 11m voted,14:08:21 17:49:09,"Johannesburg, South Africa",['EFF'],-0.8,0.8
u still proud voting eff parliament,14:08:21 17:46:15,"Johannesburg, South Africa","['EFF', 'Parliament']",0.8,1.0
highly doubt eff supporters feel like votes went waste biting ankles anc get answers,14:08:21 17:44:17,"Cape Town, South Africa","['EFF', 'anc']",-0.020000000000000004,0.26999999999999996
dont regret ever voting eff,14:08:21 17:43:05,"Johannesburg,South Africa.",['EFF'],0.0,0.0
next year im voting eff hahahahah,14:08:21 17:40:29,"Sandton, South Africa",['EFF'],0.0,0.0
view dont believe mockeryvoters kind leadership eff holdsso shouldnt shock,14:08:21 17:35:20,"Johannesburg,South Africa",['EFF'],0.6,0.9
idiots voted eff yall probably kicking right mara nakhona thats ounce intelligence,14:08:21 17:27:51," Johannesburg, South Africa ",['eff'],-0.2571428571428572,0.6678571428571429
eff earned sits parliament kicking like favour gets myvote cant locked zumaquestions,14:08:21 17:15:01,"Mhluzi, South Africa","['EFF', 'Parliament', 'MyVote', 'ZumaQuestions']",0.0,0.0
good idea theyre going childish eff voted knew would whats right,14:08:21 17:11:37,"Johannesburg, South Africa ",['EFF'],0.26190476190476186,0.6452380952380953
eff voted knew would whats right,14:08:21 17:09:35,"Cape Town, South Africa",['EFF'],0.2857142857142857,0.5357142857142857
watched news saw eff pulling tricks parliament eff vote created problem voted,14:08:21 17:09:20,"Johannesburg, South Africa","['EFF', 'EFF']",0.0,0.0
da making noise parliament progress eff voted fight parliament court,14:08:21 16:57:10,Soweto ,['EFF'],0.0,0.0
mnisi u vote eff,14:08:21 16:44:25,Johannesburg,['EFF'],0.0,0.0
eff malema campaigned said get answers nkandla exactly voted,14:08:21 16:17:48,Fourways,"['EFF', 'Malema', 'Nkandla']",0.25,0.25
b terror lekota says eff done today courageous speaking eff presser another eff vote 2016,14:08:21 16:08:16,"Soweto, South Africa",['EFF'],0.0,0.0
smalema kae kapa kae reya le lena kera 1million plus voters eff la,14:08:21 16:03:19,"Mpumalanga, Afrika Borwa 🇿🇦","['1million', 'EFF']",0.0,0.0
anc seems forget eff voted millions parly youll think,14:08:21 16:00:32,"Mzantsi, South Africa",['EFF'],0.0,0.0
012ent malemas question simple though zuma freaked couldnt even talk proper lmaoi dnt regret voting eff,14:08:21 15:47:52,"Mpumalanga, Afrika Borwa 🇿🇦",['EFF'],0.0,0.2285714285714286
eff malema anc must tell zuma comply report public protectorthats voted eff,14:08:21 15:43:45,"Mpumalanga, Afrika Borwa 🇿🇦","['EFF', 'Malema', 'ANC', 'Zuma', 'EFF']",0.0,0.06666666666666667
note vote us would wanna dictate eff,14:08:21 15:36:07,Johannesburg,['EFF'],0.0,0.0
seems like vote eff invein happy eff taking parliament anc task,14:08:21 15:05:53,South Africa,"['EFF', 'ANC']",0.8,1.0
lol debauchery hahaha oh enjoy parliamentary channel ever since eff voted us voted exactly,14:08:21 15:05:19,Johannesburg ,['EFF'],0.4125,0.4625
eff malema campaigned said get answers nkandla exactly voted,14:08:21 15:03:54,"Mpumalanga, Afrika Borwa 🇿🇦","['EFF', 'Malema', 'Nkandla']",0.25,0.25
eff malema campaigned said get answers nkandla exactly voted zumaquestions,14:08:21 14:58:02,Midrand,"['EFF', 'ZumaQuestions']",0.25,0.25
eff malema campaigned said get answers nkandla exactly voted,14:08:21 14:57:41,"Johannesburg, South Africa","['EFF', 'Malema', 'Nkandla']",0.25,0.25
eff lets mobilize people vote party,14:08:21 14:56:46,"Midrand, South Africa",['EFF'],0.0,0.0
black mascot news busy trying playing messianic role condemning eff representing voters,14:08:21 14:55:47,South Africa,['EFF'],-0.033333333333333326,0.3666666666666667
least see voted eff,14:08:21 14:44:21,"Pretoria, South Africa",['EFF'],-0.3,0.4
dont care vote eff rt im gatvol people accusing eff asking right questions,14:08:21 14:41:38,Johannesburg,['EFF'],0.2857142857142857,0.5357142857142857
wil vote againu stil welcome even nw join useffs,14:08:21 14:37:27,SOUTH AFRICA,['EFF'],0.8,0.9
vote never wastedim proud voted eff,14:08:21 13:56:58,South Africa,['EFF'],0.8,1.0
south africans really wasted votes voting eff disrespecting nation really paybackthmoney malema still owes sars,14:08:21 13:41:28,Cape Town ,"['EFF', 'Paybackthmoney']",0.0,0.1
question time parliment eff disrubtive ever voters reconsider,14:08:21 13:11:03,"Mbombela, South Africa",['EFF'],0.0,0.0
voted eff zumaquestions,14:08:21 13:06:17,"Witbank,South Africa","['EFF', 'ZumaQuestions']",0.0,0.0
one reasons voted eff zumaquestions,14:08:21 13:04:58,Johannesburg,"['EFF', 'ZumaQuestions']",0.0,0.0
wonder many anc cadres shares labourbrokers companies wake people vote eff asijiki,14:08:19 15:07:53,Soweto ,"['labourbrokers', 'EFF', 'Asijiki']",0.5,0.5
voting begin eff record abstaining parliamentary votes remain fence nkandlacommittee,14:08:19 13:15:33,"Cape Town, South Africa","['EFF', 'nkandlacommittee']",0.0,0.0
discrepancies experienced 2014 elections frustrated us fighter right forward questions iec eff,14:08:19 09:26:24,South Africa,['EFF'],0.1285714285714286,0.5452380952380952
cant afford fair elections conducting cant afford eff,14:08:19 09:21:41,South Africa,['EFF'],0.7,0.9
elections anc given exceptions comes electoral laws mostly bridging section 104 eff,14:08:19 09:00:26,South Africa,['EFF'],0.5,0.5
rigging votes anc 2014 elections devastating pos manipulating numbers favour anc parliament eff,14:08:19 08:57:19,South Africa,"['Parliament', 'EFF']",-1.0,1.0
everything associated anc fails ds yearspytapesgenerationsactors told 2vote anceff 2rescue generations,14:08:19 04:47:05,"Springs, South Africa","['ANC', 'GenerationsActors', 'EFF', 'Generations']",-0.5,0.3
smalema eff morons aunts carinnocnt bystanderif wnt burnvote fr,14:08:18 21:01:06,South Africa,['EFF'],-0.8,1.0
vote eff 2016 provincial election smalema,14:08:17 08:20:44,"South Africa, Midrand",['EFF'],0.0,0.0
dont member voter eff dont want etceteras active fully fleshed branch contribute change asijiki,14:08:15 13:29:46,South Africa,"['EFF', 'Asijiki']",-0.13333333333333333,0.6
vote eff allocated piece land two weeks move place cant wait plant spinaches,14:08:15 06:01:34,"Pretoria, South Africa",['EFF'],0.0,0.0
smalema surely depriving masses voice alternative eff contesting bi elections,14:08:14 22:12:32,"Polokwane, South Africa",['EFF'],0.5,0.8888888888888888
mbeki zanc coz remember said difficult choose vote may7 eff,14:08:14 20:47:44,Soweto ,"['Zanc', 'eff']",-0.5,1.0
two wards rustenberg uncontested eff making judgement initial performance parliament voters impossible,14:08:14 06:44:59,"Cape Town, South Africa",['EFF'],-0.3333333333333333,0.5
current spate local byelections confirms focus anc vs da battles urban areas incomplete without eff participation,14:08:14 06:38:49,"Cape Town, South Africa","['ANC', 'DA', 'EFF']",0.0,0.13333333333333333
local government elections trends largely mirror national election patterns continue reflect eff involvement anc da,14:08:14 06:21:00,"Cape Town, South Africa","['EFF', 'ANC', 'DA']",0.10714285714285714,0.21428571428571427
today exclusive ancgp conf document 2main trends need analysis eff people staying away polls elections2014,14:08:13 19:21:24,"Johannesburg, South Africa","['ANCgp', 'EFF', 'Elections2014']",0.0,0.0
eff future happywomensmonth tutsrcelections voteeff august192014,14:08:13 07:07:30,"South Africa, Pretoria","['EFF', 'HappyWomen', 'TUTSRCElections']",0.0,0.125
effs nationalization policy aimed devoting resources development instead europe usa,14:08:11 03:06:44,Johannesburg,['EFF'],0.0,0.0
minister pay workers wages eff committed elections2014,14:08:10 16:39:02,"Pretoria, South Africa","['EFF', 'Elections2014']",0.0,0.0
blacks voted4 eff bcs hate whites malema embodies racism wont care u took side killing u,14:08:10 07:30:18,Vereeniging,"['EFF', 'Malema']",-0.8,0.9
nationalisation mines banks definitely going ahead anc tries 2 regain votes eff,14:08:10 07:12:10,Vereeniging,"['nationalisation', 'SA', 'ANC', 'EFF']",-0.05,0.45
put eff going win 20142015 src election,14:08:07 08:48:39,"South Africa, Midrand",['EFF'],0.8,0.4
leadership eff want strong team contest 20142015 vut src election asijiki asijoki,14:08:06 18:23:05,"South Africa, Midrand","['EFF', 'AsiJiki']",0.4333333333333333,0.7333333333333333
lest combine heads table towards building eff victory certain 2016ward78electioncampaign,14:08:06 09:25:10,Midrand,"['EFF', '2016ward78electioncampaign']",0.21428571428571427,0.5714285714285714
sabc anc govt pay r40m bonuses want license increased eff say burn license vote,14:08:03 07:41:41,South Africa,"['SABC', 'ANC', 'EFF']",0.0,0.0
disappointed people voted mans parliament eff whats vision nxa,14:08:03 06:04:46,South Africa,['EFF'],-0.75,0.75
eff supporters voting anc one wonders ever learnt mistake,14:08:01 18:53:34,South Africa,"['EFF', 'ANC']",0.0,0.0
eff disclosure private donors lead one party state anc party money fight elections gd,14:07:31 11:12:30,South Africa,['EFF'],0.0,0.375
eff disclosure private donors lead one party state anc party money fight elections gd,14:07:31 11:12:30,Cape Town,['EFF'],0.0,0.375
neva trust vote 4 sum1 wu wears beret nd glassesjs ask african brothers wat happens wen u dat eff juliusmalema,14:07:31 07:14:43,"Durban, South Africa","['EFF', 'juliusMalema']",0.0,0.0
eff contesting first byelection aug 13 one ward though port st johns,14:07:30 13:23:46,"Johannesburg, South Africa","['EFF', 'byelection']",0.25,0.3333333333333333
2015 year 2016 local elections foresee fights eff anc ifp,14:12:28 17:56:36,"Polokwane, South Africa","['EFF', 'ANC', 'IFP']",0.0,0.0
cosatu join eff message gang crooks donotvoteanc news udm ifp,14:10:10 06:06:33,Cape Town,"['EFF', 'DoNotVoteANC', 'UDM', 'IFP']",0.0,0.0
ifp accuses anc bribing voters sowetan,14:09:18 16:30:19,South Africa,['IFP'],0.0,0.0
ifp accuses anc bribing voters,14:09:17 15:40:54,South Africa,"['IFP', 'SouthAfrica']",0.0,0.0
anc buying byelections wth state resources ifp,14:09:17 15:35:45,South Africa,"['IFP', 'SouthAfrica']",0.0,0.0
ifp accuses anc bribing voters citizen,14:09:17 15:35:40,South Africa,['IFP'],0.0,0.0
parliamentsa ifp leader says complicate issue suggest voting matter,14:09:16 16:50:57,"Afrika Borwa, South Africa","['ParliamentSA', 'IFP']",0.0,0.0
anc da eff ifp others issued condemnation south africa refusing dalailama visaif theres one reason votealuta,14:09:04 16:09:27,"Durban,South Africa","['ANC', 'DA', 'EFF', 'IFP', 'DalaiLama']",0.0,0.0
ifp supporter denies election killing anc member kzn,14:06:29 04:43:42,"Durban, South Africa","['IFP', 'ANC', 'KZN']",0.0,0.0
ifp supporter denies voting killing,14:06:27 09:49:56,South Africa,"['IFP', 'SouthAfrica']",0.0,0.0
ifp supporter denies voting killing,14:06:27 09:49:56,Cape Town,"['IFP', 'SouthAfrica']",0.0,0.0
ifp supporter denies voting killing independent online,14:06:27 09:21:41,South Africa,['IFP'],0.0,0.125
tnabizbrief nfp competing ifp competing nfp postelections2014,14:05:15 06:23:16,"Midrand, South Africa","['TNABizBrief', 'IFP', 'PostElections2014']",0.0,0.0
tnabizbrief nfp competing ifp competing nfp postelections2014,14:05:15 06:23:16,South Africa,"['TNABizBrief', 'IFP', 'PostElections2014']",0.0,0.0
tnabizbrief nfp competing ifp competing nfp postelections2014,14:05:15 06:23:16,"Midrand, South Africa","['TNABizBrief', 'IFP', 'PostElections2014']",0.0,0.0
next elections 2019 well see ifp nfp sinking like cope,14:05:11 09:24:51,"Middleburg,South Africa","['IFP', 'NFP', 'Sinking', 'COPE']",0.0,0.0
seats parliament anc 249 da 89 eff 25 ifp 10 nfp 6 ffplus 4 udm 4 cope 3 aic 3 acdp 3 agang 2 apc 1 pac 1 elections2014,14:05:10 17:33:38,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'FFPlus', 'UDM', 'Cope', 'AIC', 'ACDP', 'Agang', 'APC', 'PAC', 'Elections2014']",0.0,0.0
seats parliament anc 249 da 89 eff 25 ifp 10 nfp 6 ffplus 4 udm 4 cope 3 aic 3 acdp 3 agang 2 apc 1 pac 1 elections2014,14:05:10 17:04:51,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'FFPlus', 'UDM', 'Cope', 'AIC', 'ACDP', 'Agang', 'APC', 'PAC', 'Elections2014']",0.0,0.0
hmmm never far chances ifp da merger elections2014 sounds like good idea,14:05:10 09:11:22,"Sunninghill, Sandton, Gauteng","['IFP', 'DA', 'Elections2014']",0.32499999999999996,0.8
hmmm never far chances ifp da merger elections2014,14:05:10 09:10:06,"Jhb , South Africa","['IFP', 'DA', 'Elections2014']",-0.05,1.0
chances ifp da merger elections2014,14:05:10 08:59:17,Johannesburg,"['IFP', 'DA', 'Elections2014']",0.0,0.0
rt kwazulunatal 100 vote tallied anc 645 vote da 128 ifp 109 nfp,14:05:10 08:11:01,"Cape Town, South Africa","['ANC', 'DA', 'IFP', 'NFP']",0.0,0.0
iec map kwazulunatal voting patterns anc green da yellow ifp light brown nfp dark brown election2014,14:05:10 07:35:52,"Johannesburg, South Africa","['ANC', 'DA', 'IFP', 'NFP', 'Election2014']",0.012500000000000004,0.35
kwazulunatal 100 vote tallied anc 645 vote da 128 ifp 109 nfp 73 eff 19 votesa 2014elections,14:05:10 07:31:39,"Johannesburg, South Africa","['ANC', 'DA', 'IFP', 'NFP', 'EFF', 'VoteSA', '2014Elections']",0.0,0.0
100 vote tallied anc 622 vote da 222 eff 64 ifp 24 nfp 16 udm 1 votesa 2014elections,14:05:10 07:06:20,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']",0.0,0.0
undoing entire election ifp anc eff,14:05:09 20:36:54,South Africa,"['IFP', 'ANC', 'EFF']",0.0,0.625
ifp anc eff war alex army moved undoing entire election,14:05:09 20:29:12,South Africa,"['IFP', 'ANC', 'EFF']",0.0,0.625
moment eff anc ifp clash alex vote irregularities gauteng might change votes,14:05:09 20:21:10,South Africa,"['EFF', 'ANC', 'IFP']",0.0,0.0
alexander monitored saps jmpd members political parties lost lives due electionsa eff ifp,14:05:09 18:50:39,"Edenvale, South Africa","['SAPS', 'JMPD', 'electionSa', 'EFF', 'IFP']",-0.0625,0.2375
alexandra magistrate court flames alexandra library flames next gone far iec elections2014 eff ifp,14:05:09 17:43:28,Johannesburg ,"['IEC', 'Elections2014', 'EFF', 'IFP']",0.05,0.5
nkosiyam rt kushubile ekas lamkuyanyiwa ifp eff members bahlasel abantuelections2014,14:05:09 14:36:47,Cape Town,"['Nkosiyam', 'IFP', 'EFF', 'Elections2014']",0.0,0.0
looks like da dislodge ifp official opposition kwazulunatal 997 kzn votes counted da 125 ifp 109,14:05:09 13:50:05,"Johannesburg, South Africa","['DA', 'IFP']",0.0,0.0
991 vote tallied anc 622 vote da 221 eff 63 ifp 24 nfp 16 udm 1 votesa 2014elections,14:05:09 13:30:46,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']",0.0,0.0
nfp played role destroying ifp also provide added political security anc saelections2014,14:05:09 12:53:28,"Cape Town, South Africa","['IFP', 'ANC', 'SAElections2014']",-0.1,0.05
98 vote tallied anc 623 vote da 222 eff 62 ifp 24 nfp 16 udm 1 votesa 2014elections,14:05:09 10:24:57,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']",0.0,0.0
97 vote tallied anc 624 vote da 221 eff 62 ifp 24 nfp 16 udm 1 votesa 2014elections,14:05:09 09:33:43,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']",0.0,0.0
elections2014 anc rules da eff rise cope wiped agang show last kick dying ifp horse,14:05:09 09:00:25,Pretoria,"['Elections2014', 'ANC', 'DA', 'EFF', 'Cope', 'Agang', 'IFP']",0.0,0.06666666666666667
rt 96 vote tallied anc 624 vote da 22 eff 62 ifp 24 nfp 16 udm 1 votesa 2014elections,14:05:09 08:41:46,"Newcastle, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']",0.0,0.0
96 vote tallied anc 624 vote da 22 eff 62 ifp 24 nfp 16 udm 1 votesa 2014elections,14:05:09 08:27:06,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']",0.0,0.0
952 vote tallied anc 625 vote da 22 eff 61 ifp 24 nfp 16 udm 1 votesa 2014elections,14:05:09 06:41:41,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']",0.0,0.0
kwazulunatal 951 vote tallied anc 645 vote da 122 ifp 112 nfp 76 eff 18 votesa 2014elections,14:05:09 05:40:22,"Johannesburg, South Africa","['ANC', 'DA', 'IFP', 'NFP', 'EFF', 'VoteSA', '2014Elections']",0.0,0.0
think ifp nfp blame da ends opposition party kzn province saelections2014,14:05:09 05:30:52,"Umhlanga, South Africa","['IFP', 'NFP', 'SAElections2014']",0.0,0.0
946 vote tallied anc 625 vote da 22 eff 61 ifp 25 nfp 16 udm 1 votesa 2014elections,14:05:09 05:14:33,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']",0.0,0.0
change direction may end heading ifp elections2014,14:05:08 21:41:41,"Pretoria, South Africa","['IFP', 'Elections2014']",0.0,0.0
ifp 43 seats national assembly 1994 today may win around 10 seats saelections2014,14:05:08 20:50:36,"Cape Town, South Africa","['IFP', 'SAElections2014']",0.8,0.4
earlier elections2014 csir predictions place ifp 2nd da 3rd kzn,14:05:08 20:30:30,"Johannesburg, South Africa","['Elections2014', 'CSIR', 'IFP', 'DA', 'KZN']",0.0,0.16666666666666666
869 vote tallied anc 63 da 218 eff 55 ifp 26 nfp 17 udm 11 votesa 2014elections fb,14:05:08 19:30:29,Cape Town,"['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections', 'fb']",0.0,0.0
869 vote tallied anc 63 vote da 218 eff 55 ifp 26 nfp 17 udm 11 votesa 2014elections,14:05:08 19:28:29,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']",0.0,0.0
rt 822 vote tallied anc 63 vote da 219 eff 54 ifp 26 nfp 17 udm 11 2014elections,14:05:08 18:21:48,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', '2014Elections']",0.0,0.0
822 vote tallied anc 63 vote da 219 eff 54 ifp 26 nfp 17 udm 112014elections,14:05:08 18:14:24,South Africa,"['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', '2014Elections']",0.0,0.0
822 vote tallied anc 63 vote da 219 eff 54 ifp 26 nfp 17 udm 11 votesa 2014elections,14:05:08 18:08:15,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']",0.0,0.0
ifp supporters argument anc supporters ifp supporter decided pull trigger gun voting stations,14:05:08 17:10:20,Soweto,"['IFP', 'ANC', 'IFP']",0.0,0.0
803 vote tallied anc 629 vote da 221 eff 53 ifp 26 nfp 17 udm 11 votesa 2014elections,14:05:08 17:06:55,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']",0.0,0.0
rt 742 vote tallied anc 625 vote da 226 eff 53 ifp 25,14:05:08 16:12:28,"Port Elizabeth, South Africa","['ANC', 'DA', 'EFF', 'IFP']",0.0,0.0
761 vote tallied anc 623 vote da 227 eff 53 ifp 25 nfp 17 udm 11 votesa 2014elections,14:05:08 16:10:30,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']",0.0,0.0
trends elections2014 would decline ifp 25 vs 46 2009 udm seen small pick 11 vs 09 2009,14:05:08 16:03:56,"Johannesburg, South Africa","['Elections2014', 'IFP']",-0.25,0.4
742 vote tallied anc 625 vote da 226 eff 53 ifp 25 nfp 17 udm 11 votesa 2014elections,14:05:08 15:47:32,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']",0.0,0.0
702 safricas vote tallied anc 626 vote da 226 eff 52 ifp 25 nfp 17 udm 11 via,14:05:08 14:44:41,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM']",0.0,0.0
702 vote tallied anc 626 vote da 226 eff 52 ifp 25 nfp 17 udm 11 votesa 2014elections,14:05:08 14:42:44,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']",0.0,0.0
691 vote tallied anc 627 vote da 225 eff 52 ifp 25 nfp 17 udm 11 votesa 2014elections,14:05:08 14:19:52,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']",0.0,0.0
652 vote tallied anc 638 vote da 215 eff 5 ifp 25 nfp 17 udm 11 votesa 2014elections,14:05:08 13:30:59,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']",0.0,0.0
624 vote tallied anc 636 vote da 218 eff 49 ifp 24 nfp 16 udm 11 votesa 2014elections,14:05:08 13:00:02,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']",0.0,0.0
elections2014 csir predictions place ifp 2nd da 3rd kzn,14:05:08 11:49:46,"Johannesburg, South Africa","['Elections2014', 'CSIR', 'IFP', 'DA', 'KZN']",0.0,0.0
50 votes counted kzn news 3rd place 9 65 ifp 13 elections2014,14:05:08 11:33:43,Cape Town,"['IFP', 'Elections2014']",0.0,0.0
